timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_direction_deg,irradiance_wm2,cloud_fraction,storm_state,solar_elevation_deg,solar_available_kw,solar_generation_kw,wind_generation_kw,wind_turbine_status,thermal_load_kw,critical_load_kw,important_load_kw,operational_load_kw,flexible_load_kw,maintenance_load_kw,total_load_kw,battery_soc_pct,battery_energy_kwh,battery_charge_kw,battery_discharge_kw,battery_temperature_derating,generator_status,generator_power_kw,fuel_consumed_l,fuel_remaining_l,renewable_generation_kw,total_generation_kw,curtailment_kw,unserved_energy_kw,occupancy_state,maintenance_state,research_activity_state,communication_state,scenario_id,disturbance_state,provenance,dataset_version,simulator_version,seed
2024-01-01T10:00:00+00:00,HIMADRI,-14.79,1001.8,77.9,9.49,15.3,0.0,0.484,NORMAL,-12.44,0.0,0.0,6.34,OPERATING_RAMP,18.91,11.5,6.8,3.76,0.0,0.0,40.97,20.0,9.66,0.0,0.0,0.966,ONLINE,34.63,12.15,41873.6,6.34,40.97,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T11:00:00+00:00,HIMADRI,-14.86,999.3,75.8,9.57,14.7,0.0,0.529,NORMAL,-11.95,0.0,0.0,6.51,OPERATING_RAMP,18.96,11.5,6.8,3.76,0.0,0.0,41.02,20.0,9.66,0.0,0.0,0.966,ONLINE,34.51,12.12,41861.5,6.51,41.02,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T12:00:00+00:00,HIMADRI,-14.68,1000.0,79.1,9.54,20.8,0.0,0.592,NORMAL,-12.16,0.0,0.0,6.45,OPERATING_RAMP,18.78,11.5,6.8,3.85,0.0,0.0,40.93,20.0,9.67,0.0,0.0,0.967,ONLINE,34.48,12.11,41849.4,6.45,40.93,0.0,0.0,1.0,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T13:00:00+00:00,HIMADRI,-15.2,998.9,79.3,9.33,22.3,0.0,0.496,NORMAL,-13.06,0.0,0.0,6.03,OPERATING_RAMP,19.1,11.5,6.8,3.85,0.0,0.0,41.25,20.0,9.64,0.0,0.0,0.964,ONLINE,35.22,12.31,41837.1,6.03,41.25,0.0,0.0,1.0,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T14:00:00+00:00,HIMADRI,-14.72,998.0,77.6,8.46,22.2,0.0,0.559,NORMAL,-14.6,0.0,0.0,4.44,OPERATING_RAMP,18.87,11.5,6.8,3.76,0.0,0.0,40.93,20.0,9.67,0.0,0.0,0.967,ONLINE,36.49,12.65,41824.4,4.44,40.93,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T15:00:00+00:00,HIMADRI,-15.3,995.4,75.1,8.42,32.6,0.0,0.663,NORMAL,-16.68,0.0,0.0,4.37,OPERATING_RAMP,19.22,11.5,6.8,3.76,0.0,0.0,41.28,20.0,9.63,0.0,0.0,0.963,ONLINE,36.91,12.77,41811.6,4.37,41.28,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T16:00:00+00:00,HIMADRI,-15.19,995.6,76.1,8.68,28.0,0.0,0.643,NORMAL,-19.19,0.0,0.0,4.8,OPERATING_RAMP,19.16,11.5,6.8,3.76,0.0,0.0,41.22,20.0,9.64,0.0,0.0,0.964,ONLINE,36.42,12.63,41799.0,4.8,41.22,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T17:00:00+00:00,HIMADRI,-14.68,995.6,77.5,8.33,21.1,0.0,0.724,NORMAL,-21.97,0.0,0.0,4.22,OPERATING_RAMP,18.84,11.5,6.8,3.76,0.0,0.0,40.9,20.0,9.67,0.0,0.0,0.967,ONLINE,36.68,12.7,41786.3,4.22,40.9,0.0,0.0,0.95,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T18:00:00+00:00,HIMADRI,-14.39,997.9,78.0,8.55,28.8,0.0,0.667,NORMAL,-24.84,0.0,0.0,4.58,OPERATING_RAMP,18.73,11.5,6.8,3.68,0.0,0.0,40.71,20.0,9.69,0.0,0.0,0.969,ONLINE,36.13,12.55,41773.7,4.58,40.71,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T19:00:00+00:00,HIMADRI,-13.92,997.0,77.6,9.08,37.9,0.0,0.659,NORMAL,-27.62,0.0,0.0,5.53,OPERATING_RAMP,18.44,11.5,6.8,3.68,0.0,0.0,40.42,20.0,9.73,0.0,0.0,0.973,ONLINE,34.89,12.22,41761.5,5.53,40.42,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T20:00:00+00:00,HIMADRI,-14.11,997.7,76.9,8.64,37.3,0.0,0.733,NORMAL,-30.11,0.0,0.0,4.73,OPERATING_RAMP,18.56,11.5,6.8,3.68,0.0,0.0,40.54,20.0,9.71,0.0,0.0,0.971,ONLINE,35.81,12.47,41749.1,4.73,40.54,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T21:00:00+00:00,HIMADRI,-13.8,995.8,74.0,9.18,41.7,0.0,0.657,NORMAL,-32.12,0.0,0.0,5.73,OPERATING_RAMP,18.94,11.5,6.8,2.89,0.0,0.0,40.13,20.0,9.73,0.0,0.0,0.973,ONLINE,34.4,12.09,41737.0,5.73,40.13,0.0,0.0,0.45,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T22:00:00+00:00,HIMADRI,-14.08,995.0,72.1,9.17,42.9,0.0,0.582,NORMAL,-33.48,0.0,0.0,5.71,OPERATING_RAMP,19.11,11.5,6.8,2.89,0.0,0.0,40.3,20.0,9.71,0.0,0.0,0.971,ONLINE,34.59,12.14,41724.8,5.71,40.3,0.0,0.0,0.45,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-01T23:00:00+00:00,HIMADRI,-13.54,997.1,71.5,9.62,41.9,0.0,0.534,NORMAL,-34.07,0.0,0.0,6.62,OPERATING_RAMP,19.1,11.5,6.8,2.45,0.0,0.0,39.85,20.0,9.75,0.0,0.0,0.975,ONLINE,33.23,11.77,41713.1,6.62,39.85,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T00:00:00+00:00,HIMADRI,-14.11,995.9,71.3,9.85,46.3,0.0,0.454,NORMAL,-33.74,0.0,0.0,7.13,OPERATING_RAMP,19.45,11.5,6.8,2.45,0.0,0.0,40.2,20.0,9.71,0.0,0.0,0.971,ONLINE,33.07,11.73,41701.3,7.13,40.2,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T01:00:00+00:00,HIMADRI,-14.03,998.6,73.6,9.58,44.0,0.0,0.38,NORMAL,-32.69,0.0,0.0,6.54,OPERATING_RAMP,19.4,11.5,6.8,2.45,0.0,0.0,40.15,20.0,9.72,0.0,0.0,0.972,ONLINE,33.61,11.87,41689.5,6.54,40.15,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T02:00:00+00:00,HIMADRI,-13.51,999.2,73.4,8.55,45.7,0.0,0.43,NORMAL,-30.93,0.0,0.0,4.59,OPERATING_RAMP,19.08,11.5,6.8,2.45,0.0,0.0,39.83,20.0,9.75,0.0,0.0,0.975,ONLINE,35.24,12.31,41677.1,4.59,39.83,0.0,0.0,0.2,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T03:00:00+00:00,HIMADRI,-13.98,998.0,72.0,8.04,48.1,0.0,0.421,NORMAL,-28.61,0.0,0.0,3.78,OPERATING_RAMP,19.37,11.5,6.8,2.45,0.0,0.0,40.12,20.0,9.72,0.0,0.0,0.972,ONLINE,36.34,12.61,41664.5,3.78,40.12,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T04:00:00+00:00,HIMADRI,-14.27,997.6,75.4,7.79,54.2,0.0,0.439,NORMAL,-25.92,0.0,0.0,3.42,OPERATING_RAMP,19.55,11.5,6.8,2.45,0.0,0.0,40.3,20.0,9.7,0.0,0.0,0.97,ONLINE,36.88,12.76,41651.8,3.42,40.3,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T05:00:00+00:00,HIMADRI,-14.22,998.3,76.0,6.72,47.5,0.0,0.434,NORMAL,-23.06,0.0,0.0,2.12,OPERATING_RAMP,19.52,11.5,6.8,2.45,0.0,0.0,40.27,20.0,9.7,0.0,0.0,0.97,ONLINE,38.15,13.1,41638.7,2.12,40.27,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T06:00:00+00:00,HIMADRI,-13.68,998.0,75.1,7.05,52.1,0.0,0.629,NORMAL,-20.23,0.0,0.0,2.48,OPERATING_RAMP,18.36,11.5,6.8,3.59,0.0,0.0,40.25,20.0,9.74,0.0,0.0,0.974,ONLINE,37.77,13.0,41625.7,2.48,40.25,0.0,0.0,0.85,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T07:00:00+00:00,HIMADRI,-13.52,996.9,72.8,7.6,49.2,0.0,0.638,NORMAL,-17.59,0.0,0.0,3.15,OPERATING_RAMP,18.26,11.5,6.8,3.59,0.0,0.0,40.15,20.0,9.75,0.0,0.0,0.975,ONLINE,37.0,12.79,41612.9,3.15,40.15,0.0,0.0,0.85,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T08:00:00+00:00,HIMADRI,-13.43,997.2,75.3,6.8,58.3,0.0,0.617,NORMAL,-15.31,0.0,0.0,2.2,OPERATING_RAMP,18.08,11.5,6.8,3.76,0.0,0.0,40.14,20.0,9.76,0.0,0.0,0.976,ONLINE,37.94,13.04,41599.8,2.2,40.14,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T09:00:00+00:00,HIMADRI,-13.42,996.7,75.1,8.8,54.1,0.0,0.569,NORMAL,-13.53,0.0,0.0,5.02,OPERATING_RAMP,18.07,11.5,6.8,3.76,0.0,0.0,40.13,20.0,9.76,0.0,0.0,0.976,ONLINE,35.11,12.28,41587.6,5.02,40.13,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T10:00:00+00:00,HIMADRI,-14.01,995.8,75.4,10.32,52.0,0.0,0.521,NORMAL,-12.36,0.0,0.0,8.22,OPERATING_RAMP,18.43,11.5,9.86,3.76,0.0,0.0,43.55,20.0,9.72,0.0,0.0,0.972,ONLINE,35.33,12.34,41575.2,8.22,43.55,0.0,0.0,0.95,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T11:00:00+00:00,HIMADRI,-14.07,993.4,76.8,8.93,66.3,0.0,0.504,NORMAL,-11.87,0.0,0.0,5.26,OPERATING_RAMP,18.47,11.5,9.86,3.76,0.0,0.0,43.59,20.0,9.71,0.0,0.0,0.971,ONLINE,38.33,13.15,41562.1,5.26,43.59,0.0,0.0,0.95,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T12:00:00+00:00,HIMADRI,-14.29,993.4,79.4,8.5,63.3,0.0,0.461,NORMAL,-12.07,0.0,0.0,4.51,OPERATING_RAMP,18.54,11.5,9.86,3.85,0.0,0.0,43.75,20.0,9.7,0.0,0.0,0.97,ONLINE,39.24,13.4,41548.7,4.51,43.75,0.0,0.0,1.0,0.0,1.45,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T13:00:00+00:00,HIMADRI,-14.35,994.4,79.9,7.6,71.0,0.0,0.47,NORMAL,-12.98,0.0,0.0,3.16,OPERATING_RAMP,18.58,11.5,6.8,3.85,0.0,0.0,40.73,20.0,9.7,0.0,0.0,0.97,ONLINE,37.57,12.94,41535.7,3.16,40.73,0.0,0.0,1.0,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T14:00:00+00:00,HIMADRI,-14.38,991.6,82.9,7.99,62.6,0.0,0.438,NORMAL,-14.52,0.0,0.0,3.7,OPERATING_RAMP,18.66,11.5,6.8,3.76,0.0,0.0,40.72,20.0,9.69,0.0,0.0,0.969,ONLINE,37.02,12.8,41522.9,3.7,40.72,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T15:00:00+00:00,HIMADRI,-15.0,990.8,83.8,7.53,69.2,0.0,0.399,NORMAL,-16.6,0.0,0.0,3.07,OPERATING_RAMP,19.04,11.5,6.8,3.76,0.0,0.0,41.1,20.0,9.65,0.0,0.0,0.965,ONLINE,38.03,13.07,41509.9,3.07,41.1,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T16:00:00+00:00,HIMADRI,-15.1,991.2,81.8,7.26,70.3,0.0,0.507,NORMAL,-19.11,0.0,0.0,2.73,OPERATING_RAMP,19.1,11.5,6.8,3.76,0.0,0.0,41.16,20.0,9.64,0.0,0.0,0.964,ONLINE,38.43,13.18,41496.7,2.73,41.16,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T17:00:00+00:00,HIMADRI,-15.11,991.4,79.9,7.3,77.2,0.0,0.499,NORMAL,-21.89,0.0,0.0,2.77,OPERATING_RAMP,19.11,11.5,6.8,3.76,0.0,0.0,41.17,20.0,9.64,0.0,0.0,0.964,ONLINE,38.4,13.17,41483.5,2.77,41.17,0.0,0.0,0.95,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T18:00:00+00:00,HIMADRI,-15.3,992.1,80.2,8.25,84.0,0.0,0.416,NORMAL,-24.76,0.0,0.0,4.1,OPERATING_RAMP,19.29,11.5,6.8,3.68,0.0,0.0,41.27,20.0,9.63,0.0,0.0,0.963,ONLINE,37.17,12.84,41470.7,4.1,41.27,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T19:00:00+00:00,HIMADRI,-14.71,992.0,84.4,7.35,73.3,0.0,0.429,NORMAL,-27.54,0.0,0.0,2.83,OPERATING_RAMP,18.93,11.5,6.8,3.68,0.0,0.0,40.91,20.0,9.67,0.0,0.0,0.967,ONLINE,38.08,13.08,41457.6,2.83,40.91,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T20:00:00+00:00,HIMADRI,-14.68,990.4,82.9,7.43,77.2,0.0,0.404,NORMAL,-30.03,0.0,0.0,2.94,OPERATING_RAMP,18.91,11.5,9.86,3.68,0.0,0.0,43.95,20.0,9.67,0.0,0.0,0.967,ONLINE,41.01,13.87,41443.7,2.94,43.95,0.0,0.0,0.9,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T21:00:00+00:00,HIMADRI,-14.37,990.8,83.2,7.43,78.9,0.0,0.367,NORMAL,-32.04,0.0,0.0,2.94,OPERATING_RAMP,19.29,11.5,9.86,2.89,0.0,0.0,43.54,20.0,9.69,0.0,0.0,0.969,ONLINE,40.6,13.76,41430.0,2.94,43.54,0.0,0.0,0.45,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T22:00:00+00:00,HIMADRI,-15.18,991.1,81.8,7.88,81.6,0.0,0.373,NORMAL,-33.4,0.0,0.0,3.54,OPERATING_RAMP,19.79,11.5,6.8,2.89,0.0,0.0,40.98,20.0,9.64,0.0,0.0,0.964,ONLINE,37.44,12.91,41417.1,3.54,40.98,0.0,0.0,0.45,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-02T23:00:00+00:00,HIMADRI,-15.15,989.8,82.3,8.35,87.9,0.0,0.284,NORMAL,-33.98,0.0,0.0,4.25,OPERATING_RAMP,20.09,11.5,6.8,2.45,0.0,0.0,40.84,20.0,9.64,0.0,0.0,0.964,ONLINE,36.59,12.68,41404.4,4.25,40.84,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T00:00:00+00:00,HIMADRI,-15.57,989.9,80.3,7.7,82.8,0.0,0.246,NORMAL,-33.65,0.0,0.0,3.3,OPERATING_RAMP,20.35,11.5,6.8,2.45,0.0,0.0,41.1,20.0,9.61,0.0,0.0,0.961,ONLINE,37.8,13.01,41391.4,3.3,41.1,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T01:00:00+00:00,HIMADRI,-15.77,991.5,79.1,7.52,96.9,0.0,0.322,NORMAL,-32.6,0.0,0.0,3.05,OPERATING_RAMP,20.47,11.5,6.8,2.45,0.0,0.0,41.22,20.0,9.6,0.0,0.0,0.96,ONLINE,38.17,13.1,41378.3,3.05,41.22,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T02:00:00+00:00,HIMADRI,-16.1,990.3,79.2,7.65,89.5,0.0,0.34,NORMAL,-30.84,0.0,0.0,3.23,OPERATING_RAMP,20.68,11.5,6.8,2.45,0.0,0.0,41.43,20.0,9.57,0.0,0.0,0.957,ONLINE,38.2,13.11,41365.2,3.23,41.43,0.0,0.0,0.2,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T03:00:00+00:00,HIMADRI,-16.25,992.7,79.1,7.88,90.1,0.0,0.376,NORMAL,-28.52,0.0,0.0,3.55,OPERATING_RAMP,20.77,11.5,6.8,2.45,0.0,0.0,41.52,20.0,9.56,0.0,0.0,0.956,ONLINE,37.97,13.05,41352.1,3.55,41.52,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T04:00:00+00:00,HIMADRI,-16.0,991.0,78.6,8.77,87.9,0.0,0.396,NORMAL,-25.84,0.0,0.0,4.97,OPERATING_RAMP,20.61,11.5,6.8,2.45,0.0,0.0,41.36,20.0,9.58,0.0,0.0,0.958,ONLINE,36.39,12.63,41339.5,4.97,41.36,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T05:00:00+00:00,HIMADRI,-16.47,990.7,79.5,7.56,96.6,0.0,0.385,NORMAL,-22.98,0.0,0.0,3.1,OPERATING_RAMP,20.9,11.5,6.8,2.45,0.0,0.0,41.65,20.0,9.55,0.0,0.0,0.955,ONLINE,38.55,13.21,41326.3,3.1,41.65,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T06:00:00+00:00,HIMADRI,-16.39,989.7,78.0,7.85,91.8,0.0,0.359,NORMAL,-20.14,0.0,0.0,3.5,OPERATING_RAMP,20.03,11.5,6.8,3.59,0.0,0.0,41.92,20.0,9.55,0.0,0.0,0.955,ONLINE,38.42,13.17,41313.1,3.5,41.92,0.0,0.0,0.85,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
2024-01-03T07:00:00+00:00,HIMADRI,-16.47,989.4,79.4,8.17,101.2,0.0,0.33,NORMAL,-17.5,0.0,0.0,3.98,OPERATING_RAMP,20.07,11.5,6.8,3.59,0.0,0.0,41.96,20.0,9.55,0.0,0.0,0.955,ONLINE,37.98,13.06,41300.0,3.98,41.96,0.0,0.0,0.85,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,342
