timestamp,ambient_temperature_c,solar_irradiance_wm2,wind_speed_ms,solar_generation_kw,wind_generation_kw,total_renewable_kw,heating_load_kw,critical_load_kw,important_load_kw,operational_load_kw,flexible_load_kw,total_load_kw,battery_charge_kw,battery_discharge_kw,battery_soc,diesel_generation_kw,curtailment_kw,fuel_burned_liters,fuel_remaining_liters,provenance_tier
2025-01-01 10:00:00,-13.84,0.0,10.15,0.0,7.81,7.81,18.26,11.5,7.82,4.2,0.0,41.78,0.0,0.0,0.2,33.97,0.0,11.97,41875.9,SYNTHETIC
2025-01-01 11:00:00,-13.99,0.0,9.8,0.0,7.01,7.01,18.35,11.5,7.82,4.2,0.0,41.87,0.0,0.0,0.2,34.86,0.0,12.21,41863.7,SYNTHETIC
2025-01-01 12:00:00,-14.34,0.0,9.43,0.0,6.22,6.22,18.57,11.5,7.82,4.2,0.0,42.09,0.0,0.0,0.2,35.87,0.0,12.48,41851.2,SYNTHETIC
2025-01-01 13:00:00,-14.08,0.0,9.07,0.0,5.51,5.51,18.41,11.5,7.82,4.2,0.0,41.93,0.0,0.0,0.2,36.42,0.0,12.63,41838.6,SYNTHETIC
2025-01-01 14:00:00,-13.72,0.0,8.12,0.0,3.9,3.9,18.19,11.5,7.82,4.2,0.0,41.71,0.0,0.0,0.2,37.81,0.0,13.01,41825.6,SYNTHETIC
2025-01-01 15:00:00,-13.52,0.0,7.81,0.0,3.45,3.45,18.06,11.5,7.82,4.2,0.0,41.58,0.0,0.0,0.2,38.13,0.0,13.1,41812.5,SYNTHETIC
2025-01-01 16:00:00,-13.29,0.0,7.34,0.0,2.83,2.83,17.92,11.5,7.82,4.2,0.0,41.44,0.0,0.0,0.2,38.61,0.0,13.23,41799.3,SYNTHETIC
2025-01-01 17:00:00,-13.47,0.0,7.05,0.0,2.48,2.48,18.03,11.5,7.82,4.2,0.0,41.55,0.0,0.0,0.2,39.07,0.0,13.35,41785.9,SYNTHETIC
2025-01-01 18:00:00,-13.3,0.0,7.09,0.0,2.53,2.53,17.93,11.5,7.82,4.2,0.0,41.45,0.0,0.0,0.2,38.92,0.0,13.31,41772.6,SYNTHETIC
2025-01-01 19:00:00,-13.38,0.0,6.15,0.0,1.58,1.58,17.98,11.5,7.82,4.2,0.0,41.5,0.0,0.0,0.2,39.92,0.0,13.58,41759.0,SYNTHETIC
2025-01-01 20:00:00,-13.28,0.0,7.37,0.0,2.86,2.86,17.92,11.5,7.82,4.2,0.0,41.44,0.0,0.0,0.2,38.58,0.0,13.22,41745.8,SYNTHETIC
2025-01-01 21:00:00,-13.06,0.0,6.7,0.0,2.1,2.1,17.78,11.5,7.82,4.2,0.0,41.3,0.0,0.0,0.2,39.2,0.0,13.38,41732.4,SYNTHETIC
2025-01-01 22:00:00,-12.82,0.0,7.04,0.0,2.47,2.47,17.63,11.5,5.78,2.45,0.0,37.36,0.0,0.0,0.2,34.89,0.0,12.22,41720.2,SYNTHETIC
2025-01-01 23:00:00,-13.52,0.0,7.34,0.0,2.83,2.83,18.06,11.5,5.78,2.45,0.0,37.79,0.0,0.0,0.2,34.96,0.0,12.24,41708.0,SYNTHETIC
2025-01-02 00:00:00,-12.98,0.0,7.58,0.0,3.13,3.13,17.73,11.5,5.78,2.45,0.0,37.46,0.0,0.0,0.2,34.33,0.0,12.07,41695.9,SYNTHETIC
2025-01-02 01:00:00,-12.57,0.0,8.82,0.0,5.05,5.05,17.48,11.5,5.78,2.45,0.0,37.21,0.0,0.0,0.2,32.16,0.0,11.48,41684.4,SYNTHETIC
2025-01-02 02:00:00,-12.98,0.0,7.69,0.0,3.28,3.28,17.73,11.5,5.78,2.45,0.0,37.46,0.0,0.0,0.2,34.18,0.0,12.03,41672.4,SYNTHETIC
2025-01-02 03:00:00,-13.21,0.0,8.01,0.0,3.73,3.73,17.87,11.5,5.78,2.45,0.0,37.6,0.0,0.0,0.2,33.87,0.0,11.94,41660.4,SYNTHETIC
2025-01-02 04:00:00,-12.54,0.0,7.26,0.0,2.73,2.73,17.46,11.5,5.78,2.45,0.0,37.19,0.0,0.0,0.2,34.46,0.0,12.1,41648.3,SYNTHETIC
2025-01-02 05:00:00,-12.59,0.0,6.87,0.0,2.28,2.28,17.49,11.5,5.78,2.45,0.0,37.22,0.0,0.0,0.2,34.94,0.0,12.23,41636.1,SYNTHETIC
2025-01-02 06:00:00,-12.31,0.0,6.17,0.0,1.59,1.59,17.32,11.5,5.78,2.45,0.0,37.05,0.0,0.0,0.2,35.46,0.0,12.37,41623.7,SYNTHETIC
2025-01-02 07:00:00,-12.65,0.0,7.77,0.0,3.39,3.39,17.53,11.5,7.82,4.2,0.0,41.05,0.0,0.0,0.2,37.66,0.0,12.97,41610.8,SYNTHETIC
2025-01-02 08:00:00,-12.38,0.0,7.06,0.0,2.49,2.49,17.36,11.5,7.82,4.2,0.0,40.88,0.0,0.0,0.2,38.39,0.0,13.16,41597.6,SYNTHETIC
2025-01-02 09:00:00,-11.65,0.0,6.45,0.0,1.85,1.85,16.91,11.5,7.82,4.2,0.0,40.43,0.0,0.0,0.2,38.58,0.0,13.22,41584.4,SYNTHETIC
2025-01-02 10:00:00,-11.64,0.0,6.09,0.0,1.53,1.53,16.91,11.5,7.82,4.2,0.0,40.43,0.0,0.0,0.2,38.9,0.0,13.3,41571.1,SYNTHETIC
2025-01-02 11:00:00,-11.95,0.0,6.42,0.0,1.82,1.82,17.1,11.5,7.82,4.2,0.0,40.62,0.0,0.0,0.2,38.8,0.0,13.28,41557.8,SYNTHETIC
2025-01-02 12:00:00,-11.99,0.0,7.63,0.0,3.2,3.2,17.12,11.5,7.82,4.2,0.0,40.64,0.0,0.0,0.2,37.44,0.0,12.91,41544.9,SYNTHETIC
2025-01-02 13:00:00,-12.25,0.0,8.93,0.0,5.25,5.25,17.28,11.5,7.82,4.2,0.0,40.8,0.0,0.0,0.2,35.55,0.0,12.4,41532.5,SYNTHETIC
2025-01-02 14:00:00,-12.82,0.0,10.27,0.0,8.1,8.1,17.63,11.5,7.82,4.2,0.0,41.15,0.0,0.0,0.2,33.05,0.0,11.72,41520.8,SYNTHETIC
2025-01-02 15:00:00,-13.02,0.0,9.42,0.0,6.2,6.2,17.76,11.5,7.82,4.2,0.0,41.28,0.0,0.0,0.2,35.08,0.0,12.27,41508.5,SYNTHETIC
2025-01-02 16:00:00,-13.22,0.0,9.61,0.0,6.6,6.6,17.88,11.5,7.82,4.2,0.0,41.4,0.0,0.0,0.2,34.8,0.0,12.2,41496.3,SYNTHETIC
2025-01-02 17:00:00,-13.22,0.0,9.49,0.0,6.35,6.35,17.88,11.5,7.82,4.2,0.0,41.4,0.0,0.0,0.2,35.05,0.0,12.26,41484.0,SYNTHETIC
2025-01-02 18:00:00,-13.75,0.0,10.14,0.0,7.79,7.79,18.21,11.5,7.82,4.2,0.0,41.73,0.0,0.0,0.2,33.94,0.0,11.96,41472.1,SYNTHETIC
2025-01-02 19:00:00,-13.76,0.0,9.62,0.0,6.62,6.62,18.21,11.5,7.82,4.2,0.0,41.73,0.0,0.0,0.2,35.11,0.0,12.28,41459.8,SYNTHETIC
2025-01-02 20:00:00,-13.4,0.0,9.41,0.0,6.18,6.18,17.99,11.5,7.82,4.2,0.0,41.51,0.0,0.0,0.2,35.33,0.0,12.34,41447.5,SYNTHETIC
2025-01-02 21:00:00,-13.56,0.0,8.47,0.0,4.45,4.45,18.09,11.5,7.82,4.2,0.0,41.61,0.0,0.0,0.2,37.16,0.0,12.83,41434.6,SYNTHETIC
2025-01-02 22:00:00,-13.54,0.0,7.79,0.0,3.42,3.42,18.08,11.5,5.78,2.45,0.0,37.81,0.0,0.0,0.2,34.39,0.0,12.09,41422.5,SYNTHETIC
2025-01-02 23:00:00,-14.22,0.0,8.81,0.0,5.04,5.04,18.5,11.5,5.78,2.45,0.0,38.23,0.0,0.0,0.2,33.19,0.0,11.76,41410.8,SYNTHETIC
2025-01-03 00:00:00,-14.54,0.0,7.93,0.0,3.62,3.62,18.69,11.5,5.78,2.45,0.0,38.42,0.0,0.0,0.2,34.8,0.0,12.2,41398.6,SYNTHETIC
2025-01-03 01:00:00,-14.95,0.0,6.81,0.0,2.21,2.21,18.95,11.5,5.78,2.45,0.0,38.68,0.0,0.0,0.2,36.47,0.0,12.65,41385.9,SYNTHETIC
2025-01-03 02:00:00,-15.51,0.0,9.27,0.0,5.9,5.9,19.29,11.5,5.78,2.45,0.0,39.02,0.0,0.0,0.2,33.12,0.0,11.74,41374.2,SYNTHETIC
2025-01-03 03:00:00,-15.67,0.0,8.41,0.0,4.35,4.35,19.39,11.5,5.78,2.45,0.0,39.12,0.0,0.0,0.2,34.77,0.0,12.19,41362.0,SYNTHETIC
2025-01-03 04:00:00,-15.37,0.0,8.31,0.0,4.19,4.19,19.2,11.5,5.78,2.45,0.0,38.93,0.0,0.0,0.2,34.74,0.0,12.18,41349.8,SYNTHETIC
2025-01-03 05:00:00,-15.48,0.0,7.89,0.0,3.56,3.56,19.27,11.5,5.78,2.45,0.0,39.0,0.0,0.0,0.2,35.44,0.0,12.37,41337.5,SYNTHETIC
2025-01-03 06:00:00,-15.07,0.0,7.98,0.0,3.69,3.69,19.02,11.5,5.78,2.45,0.0,38.75,0.0,0.0,0.2,35.06,0.0,12.27,41325.2,SYNTHETIC
2025-01-03 07:00:00,-15.37,0.0,9.69,0.0,6.77,6.77,19.2,11.5,7.82,4.2,0.0,42.72,0.0,0.0,0.2,35.95,0.0,12.51,41312.7,SYNTHETIC
2025-01-03 08:00:00,-15.21,0.0,10.55,0.0,8.8,8.8,19.11,11.5,7.82,4.2,0.0,42.63,0.0,0.0,0.2,33.83,0.0,11.93,41300.7,SYNTHETIC
2025-01-03 09:00:00,-14.99,0.0,10.75,0.0,9.32,9.32,18.97,11.5,7.82,4.2,0.0,42.49,0.0,0.0,0.2,33.17,0.0,11.76,41289.0,SYNTHETIC
2025-01-03 10:00:00,-15.16,0.0,10.34,0.0,8.27,8.27,19.07,11.5,7.82,4.2,0.0,42.59,0.0,0.0,0.2,34.32,0.0,12.07,41276.9,SYNTHETIC
2025-01-03 11:00:00,-15.22,0.0,8.14,0.0,3.93,3.93,19.11,11.5,7.82,4.2,0.0,42.63,0.0,0.0,0.2,38.7,0.0,13.25,41263.7,SYNTHETIC
2025-01-03 12:00:00,-15.09,0.0,6.76,0.0,2.16,2.16,19.03,11.5,7.82,4.2,0.0,42.55,0.0,0.0,0.2,40.39,0.0,13.7,41250.0,SYNTHETIC
2025-01-03 13:00:00,-14.35,0.0,6.64,0.0,2.04,2.04,18.58,11.5,7.82,4.2,0.0,42.1,0.0,0.0,0.2,40.06,0.0,13.62,41236.4,SYNTHETIC
2025-01-03 14:00:00,-14.74,0.0,7.25,0.0,2.72,2.72,18.82,11.5,7.82,4.2,0.0,42.34,0.0,0.0,0.2,39.62,0.0,13.5,41222.9,SYNTHETIC
2025-01-03 15:00:00,-14.22,0.0,7.7,0.0,3.29,3.29,18.5,11.5,7.82,4.2,0.0,42.02,0.0,0.0,0.2,38.73,0.0,13.26,41209.6,SYNTHETIC
2025-01-03 16:00:00,-14.32,0.0,8.56,0.0,4.6,4.6,18.56,11.5,7.82,4.2,0.0,42.08,0.0,0.0,0.2,37.48,0.0,12.92,41196.7,SYNTHETIC
2025-01-03 17:00:00,-13.99,0.0,9.49,0.0,6.35,6.35,18.35,11.5,7.82,4.2,0.0,41.87,0.0,0.0,0.2,35.52,0.0,12.39,41184.3,SYNTHETIC
2025-01-03 18:00:00,-13.27,0.0,9.36,0.0,6.08,6.08,17.91,11.5,7.82,4.2,0.0,41.43,0.0,0.0,0.2,35.35,0.0,12.34,41171.9,SYNTHETIC
2025-01-03 19:00:00,-13.53,0.0,8.73,0.0,4.9,4.9,18.07,11.5,7.82,4.2,0.0,41.59,0.0,0.0,0.2,36.69,0.0,12.71,41159.2,SYNTHETIC
2025-01-03 20:00:00,-13.57,0.0,8.96,0.0,5.31,5.31,18.1,11.5,7.82,4.2,0.0,41.62,0.0,0.0,0.2,36.31,0.0,12.6,41146.6,SYNTHETIC
2025-01-03 21:00:00,-13.39,0.0,8.98,0.0,5.35,5.35,17.98,11.5,7.82,4.2,0.0,41.5,0.0,0.0,0.2,36.15,0.0,12.56,41134.1,SYNTHETIC
2025-01-03 22:00:00,-12.83,0.0,9.42,0.0,6.2,6.2,17.64,11.5,5.78,2.45,0.0,37.37,0.0,0.0,0.2,31.17,0.0,11.22,41122.9,SYNTHETIC
2025-01-03 23:00:00,-12.36,0.0,8.89,0.0,5.18,5.18,17.35,11.5,5.78,2.45,0.0,37.08,0.0,0.0,0.2,31.9,0.0,11.41,41111.4,SYNTHETIC
2025-01-04 00:00:00,-12.09,0.0,9.07,0.0,5.51,5.51,17.18,11.5,5.78,2.45,0.0,36.91,0.0,0.0,0.2,31.4,0.0,11.28,41100.2,SYNTHETIC
2025-01-04 01:00:00,-12.33,0.0,9.83,0.0,7.08,7.08,17.33,11.5,5.78,2.45,0.0,37.06,0.0,0.0,0.2,29.98,0.0,10.9,41089.3,SYNTHETIC
2025-01-04 02:00:00,-12.56,0.0,9.06,0.0,5.5,5.5,17.47,11.5,5.78,2.45,0.0,37.2,0.0,0.0,0.2,31.7,0.0,11.36,41077.9,SYNTHETIC
2025-01-04 03:00:00,-12.38,0.0,9.7,0.0,6.79,6.79,17.36,11.5,5.78,2.45,0.0,37.09,0.0,0.0,0.2,30.3,0.0,10.98,41066.9,SYNTHETIC
2025-01-04 04:00:00,-12.33,0.0,8.0,0.0,3.72,3.72,17.33,11.5,5.78,2.45,0.0,37.06,0.0,0.0,0.2,33.34,0.0,11.8,41055.1,SYNTHETIC
2025-01-04 05:00:00,-12.69,0.0,6.76,0.0,2.16,2.16,17.55,11.5,5.78,2.45,0.0,37.28,0.0,0.0,0.2,35.12,0.0,12.28,41042.8,SYNTHETIC
2025-01-04 06:00:00,-13.47,0.0,7.32,0.0,2.8,2.8,18.03,11.5,5.78,2.45,0.0,37.76,0.0,0.0,0.2,34.96,0.0,12.24,41030.6,SYNTHETIC
2025-01-04 07:00:00,-14.13,0.0,7.04,0.0,2.47,2.47,18.44,11.5,7.82,4.2,0.0,41.96,0.0,0.0,0.2,39.49,0.0,13.46,41017.1,SYNTHETIC
2025-01-04 08:00:00,-13.9,0.0,7.26,0.0,2.73,2.73,18.3,11.5,7.82,4.2,0.0,41.82,0.0,0.0,0.2,39.09,0.0,13.35,41003.8,SYNTHETIC
2025-01-04 09:00:00,-13.85,0.0,7.22,0.0,2.68,2.68,18.27,11.5,7.82,4.2,0.0,41.79,0.0,0.0,0.2,39.11,0.0,13.36,40990.4,SYNTHETIC
2025-01-04 10:00:00,-13.56,0.0,7.11,0.0,2.55,2.55,18.09,11.5,7.82,4.2,0.0,41.61,0.0,0.0,0.2,39.06,0.0,13.35,40977.1,SYNTHETIC
2025-01-04 11:00:00,-13.27,0.0,6.03,0.0,1.47,1.47,17.91,11.5,7.82,4.2,0.0,41.43,0.0,0.0,0.2,39.96,0.0,13.59,40963.5,SYNTHETIC
2025-01-04 12:00:00,-13.58,0.0,6.39,0.0,1.79,1.79,18.1,11.5,7.82,4.2,0.0,41.62,0.0,0.0,0.2,39.83,0.0,13.55,40949.9,SYNTHETIC
2025-01-04 13:00:00,-13.07,0.0,7.64,0.0,3.21,3.21,17.79,11.5,7.82,4.2,0.0,41.31,0.0,0.0,0.2,38.1,0.0,13.09,40936.9,SYNTHETIC
2025-01-04 14:00:00,-13.45,0.0,7.0,0.0,2.42,2.42,18.02,11.5,7.82,4.2,0.0,41.54,0.0,0.0,0.2,39.12,0.0,13.36,40923.5,SYNTHETIC
2025-01-04 15:00:00,-13.15,0.0,7.43,0.0,2.94,2.94,17.84,11.5,7.82,4.2,0.0,41.36,0.0,0.0,0.2,38.42,0.0,13.17,40910.3,SYNTHETIC
2025-01-04 16:00:00,-12.99,0.0,8.26,0.0,4.11,4.11,17.74,11.5,7.82,4.2,0.0,41.26,0.0,0.0,0.2,37.15,0.0,12.83,40897.5,SYNTHETIC
2025-01-04 17:00:00,-13.26,0.0,8.62,0.0,4.7,4.7,17.9,11.5,7.82,4.2,0.0,41.42,0.0,0.0,0.2,36.72,0.0,12.71,40884.8,SYNTHETIC
2025-01-04 18:00:00,-13.17,0.0,8.34,0.0,4.24,4.24,17.85,11.5,7.82,4.2,0.0,41.37,0.0,0.0,0.2,37.13,0.0,12.82,40872.0,SYNTHETIC
2025-01-04 19:00:00,-12.8,0.0,8.66,0.0,4.77,4.77,17.62,11.5,7.82,4.2,0.0,41.14,0.0,0.0,0.2,36.37,0.0,12.62,40859.3,SYNTHETIC
2025-01-04 20:00:00,-12.75,0.0,8.7,0.0,4.84,4.84,17.59,11.5,7.82,4.2,0.0,41.11,0.0,0.0,0.2,36.27,0.0,12.59,40846.7,SYNTHETIC
2025-01-04 21:00:00,-12.43,0.0,8.66,0.0,4.77,4.77,17.39,11.5,7.82,4.2,0.0,40.91,0.0,0.0,0.2,36.14,0.0,12.56,40834.2,SYNTHETIC
2025-01-04 22:00:00,-12.89,0.0,7.76,0.0,3.38,3.38,17.68,11.5,5.78,2.45,0.0,37.41,0.0,0.0,0.2,34.03,0.0,11.99,40822.2,SYNTHETIC
2025-01-04 23:00:00,-13.13,0.0,7.05,0.0,2.48,2.48,17.82,11.5,5.78,2.45,0.0,37.55,0.0,0.0,0.2,35.07,0.0,12.27,40809.9,SYNTHETIC
2025-01-05 00:00:00,-13.42,0.0,7.66,0.0,3.24,3.24,18.0,11.5,5.78,2.45,0.0,37.73,0.0,0.0,0.2,34.49,0.0,12.11,40797.8,SYNTHETIC
2025-01-05 01:00:00,-13.11,0.0,9.8,0.0,7.01,7.01,17.81,11.5,5.78,2.45,0.0,37.54,0.0,0.0,0.2,30.53,0.0,11.04,40786.8,SYNTHETIC
2025-01-05 02:00:00,-12.67,0.0,9.65,0.0,6.68,6.68,17.54,11.5,5.78,2.45,0.0,37.27,0.0,0.0,0.2,30.59,0.0,11.06,40775.7,SYNTHETIC
2025-01-05 03:00:00,-13.15,0.0,10.09,0.0,7.67,7.67,17.84,11.5,5.78,2.45,0.0,37.57,0.0,0.0,0.2,29.9,0.0,10.87,40764.8,SYNTHETIC
2025-01-05 04:00:00,-13.13,0.0,9.72,0.0,6.84,6.84,17.82,11.5,5.78,2.45,0.0,37.55,0.0,0.0,0.2,30.71,0.0,11.09,40753.8,SYNTHETIC
2025-01-05 05:00:00,-14.0,0.0,8.43,0.0,4.39,4.39,18.36,11.5,5.78,2.45,0.0,38.09,0.0,0.0,0.2,33.7,0.0,11.9,40741.9,SYNTHETIC
2025-01-05 06:00:00,-13.72,0.0,6.06,0.0,1.5,1.5,18.19,11.5,5.78,2.45,0.0,37.92,0.0,0.0,0.2,36.42,0.0,12.63,40729.2,SYNTHETIC
2025-01-05 07:00:00,-12.83,0.0,6.63,0.0,2.03,2.03,17.64,11.5,7.82,4.2,0.0,41.16,0.0,0.0,0.2,39.13,0.0,13.37,40715.9,SYNTHETIC
2025-01-05 08:00:00,-13.07,0.0,7.41,0.0,2.91,2.91,17.79,11.5,7.82,4.2,0.0,41.31,0.0,0.0,0.2,38.4,0.0,13.17,40702.7,SYNTHETIC
2025-01-05 09:00:00,-12.89,0.0,8.8,0.0,5.02,5.02,17.68,11.5,7.82,4.2,0.0,41.2,0.0,0.0,0.2,36.18,0.0,12.57,40690.1,SYNTHETIC
2025-01-05 10:00:00,-13.33,0.0,9.9,0.0,7.23,7.23,17.95,11.5,7.82,4.2,0.0,41.47,0.0,0.0,0.2,34.24,0.0,12.04,40678.1,SYNTHETIC
2025-01-05 11:00:00,-12.8,0.0,11.04,0.0,10.0,10.0,17.62,11.5,7.82,4.2,0.0,41.14,0.0,0.0,0.2,31.14,0.0,11.21,40666.9,SYNTHETIC
2025-01-05 12:00:00,-13.25,0.0,9.58,0.0,6.54,6.54,17.9,11.5,7.82,4.2,0.0,41.42,0.0,0.0,0.2,34.88,0.0,12.22,40654.6,SYNTHETIC
2025-01-05 13:00:00,-13.5,0.0,8.87,0.0,5.14,5.14,18.05,11.5,7.82,4.2,0.0,41.57,0.0,0.0,0.2,36.43,0.0,12.63,40642.0,SYNTHETIC
2025-01-05 14:00:00,-13.85,0.0,8.64,0.0,4.74,4.74,18.27,11.5,7.82,4.2,0.0,41.79,0.0,0.0,0.2,37.05,0.0,12.8,40629.2,SYNTHETIC
2025-01-05 15:00:00,-13.77,0.0,9.15,0.0,5.67,5.67,18.22,11.5,7.82,4.2,0.0,41.74,0.0,0.0,0.2,36.07,0.0,12.54,40616.7,SYNTHETIC
2025-01-05 16:00:00,-13.56,0.0,9.03,0.0,5.44,5.44,18.09,11.5,7.82,4.2,0.0,41.61,0.0,0.0,0.2,36.17,0.0,12.57,40604.1,SYNTHETIC
2025-01-05 17:00:00,-13.88,0.0,8.28,0.0,4.15,4.15,18.29,11.5,7.82,4.2,0.0,41.81,0.0,0.0,0.2,37.66,0.0,12.97,40591.1,SYNTHETIC
2025-01-05 18:00:00,-13.76,0.0,9.02,0.0,5.42,5.42,18.21,11.5,7.82,4.2,0.0,41.73,0.0,0.0,0.2,36.31,0.0,12.6,40578.5,SYNTHETIC
2025-01-05 19:00:00,-13.85,0.0,9.13,0.0,5.63,5.63,18.27,11.5,7.82,4.2,0.0,41.79,0.0,0.0,0.2,36.16,0.0,12.56,40566.0,SYNTHETIC
2025-01-05 20:00:00,-13.92,0.0,9.23,0.0,5.82,5.82,18.31,11.5,7.82,4.2,0.0,41.83,0.0,0.0,0.2,36.01,0.0,12.52,40553.4,SYNTHETIC
2025-01-05 21:00:00,-13.43,0.0,9.46,0.0,6.29,6.29,18.01,11.5,7.82,4.2,0.0,41.53,0.0,0.0,0.2,35.24,0.0,12.32,40541.1,SYNTHETIC
2025-01-05 22:00:00,-13.98,0.0,9.96,0.0,7.37,7.37,18.35,11.5,5.78,2.45,0.0,38.08,0.0,0.0,0.2,30.71,0.0,11.09,40530.0,SYNTHETIC
2025-01-05 23:00:00,-14.52,0.0,11.13,0.0,10.0,10.0,18.68,11.5,5.78,2.45,0.0,38.41,0.0,0.0,0.2,28.41,0.0,10.47,40519.6,SYNTHETIC
2025-01-06 00:00:00,-14.48,0.0,9.89,0.0,7.21,7.21,18.66,11.5,5.78,2.45,0.0,38.39,0.0,0.0,0.2,31.18,0.0,11.22,40508.3,SYNTHETIC
2025-01-06 01:00:00,-14.75,0.0,8.36,0.0,4.27,4.27,18.82,11.5,5.78,2.45,0.0,38.55,0.0,0.0,0.2,34.28,0.0,12.05,40496.3,SYNTHETIC
2025-01-06 02:00:00,-15.04,0.0,7.86,0.0,3.52,3.52,19.0,11.5,5.78,2.45,0.0,38.73,0.0,0.0,0.2,35.21,0.0,12.31,40484.0,SYNTHETIC
2025-01-06 03:00:00,-14.77,0.0,8.34,0.0,4.24,4.24,18.83,11.5,5.78,2.45,0.0,38.56,0.0,0.0,0.2,34.32,0.0,12.07,40471.9,SYNTHETIC
2025-01-06 04:00:00,-14.73,0.0,7.71,0.0,3.31,3.31,18.81,11.5,5.78,2.45,0.0,38.54,0.0,0.0,0.2,35.23,0.0,12.31,40459.6,SYNTHETIC
2025-01-06 05:00:00,-14.5,0.0,8.94,0.0,5.27,5.27,18.67,11.5,5.78,2.45,0.0,38.4,0.0,0.0,0.2,33.13,0.0,11.74,40447.9,SYNTHETIC
2025-01-06 06:00:00,-14.54,0.0,9.28,0.0,5.92,5.92,18.69,11.5,5.78,2.45,0.0,38.42,0.0,0.0,0.2,32.5,0.0,11.57,40436.3,SYNTHETIC
2025-01-06 07:00:00,-14.75,0.0,7.29,0.0,2.76,2.76,18.82,11.5,7.82,4.2,0.0,42.34,0.0,0.0,0.2,39.58,0.0,13.49,40422.8,SYNTHETIC
2025-01-06 08:00:00,-13.75,0.0,7.13,0.0,2.57,2.57,18.21,11.5,7.82,4.2,0.0,41.73,0.0,0.0,0.2,39.16,0.0,13.37,40409.4,SYNTHETIC
2025-01-06 09:00:00,-13.89,0.0,7.66,0.0,3.24,3.24,18.29,11.5,7.82,4.2,0.0,41.81,0.0,0.0,0.2,38.57,0.0,13.21,40396.2,SYNTHETIC
2025-01-06 10:00:00,-13.64,0.0,7.46,0.0,2.98,2.98,18.14,11.5,7.82,4.2,0.0,41.66,0.0,0.0,0.2,38.68,0.0,13.24,40383.0,SYNTHETIC
2025-01-06 11:00:00,-13.44,0.0,6.16,0.0,1.59,1.59,18.02,11.5,7.82,4.2,0.0,41.54,0.0,0.0,0.2,39.95,0.0,13.59,40369.4,SYNTHETIC
2025-01-06 12:00:00,-13.63,0.0,7.68,0.0,3.27,3.27,18.13,11.5,7.82,4.2,0.0,41.65,0.0,0.0,0.2,38.38,0.0,13.16,40356.2,SYNTHETIC
2025-01-06 13:00:00,-13.41,0.0,7.89,0.0,3.56,3.56,18.0,11.5,7.82,4.2,0.0,41.52,0.0,0.0,0.2,37.96,0.0,13.05,40343.2,SYNTHETIC
2025-01-06 14:00:00,-13.57,0.0,7.21,0.0,2.67,2.67,18.1,11.5,7.82,4.2,0.0,41.62,0.0,0.0,0.2,38.95,0.0,13.32,40329.9,SYNTHETIC
2025-01-06 15:00:00,-13.62,0.0,7.7,0.0,3.29,3.29,18.13,11.5,7.82,4.2,0.0,41.65,0.0,0.0,0.2,38.36,0.0,13.16,40316.7,SYNTHETIC
