timestamp,ambient_temperature_c,solar_irradiance_wm2,wind_speed_ms,solar_generation_kw,wind_generation_kw,total_renewable_kw,heating_load_kw,critical_load_kw,important_load_kw,operational_load_kw,flexible_load_kw,total_load_kw,battery_charge_kw,battery_discharge_kw,battery_soc,diesel_generation_kw,curtailment_kw,fuel_burned_liters,fuel_remaining_liters,provenance_tier
2025-01-02 08:00:00,-2.0,315.39,9.64,6.05,7.59,13.64,19.6,30.8,11.15,10.08,0.0,71.63,0.0,0.0,0.2,58.0,0.0,21.4,94283.3,SYNTHETIC
2025-01-02 09:00:00,-2.02,405.02,9.62,7.69,7.54,15.23,19.62,30.8,11.15,10.08,0.0,71.66,0.0,0.0,0.2,56.42,0.0,20.93,94262.4,SYNTHETIC
2025-01-02 10:00:00,-2.82,439.0,8.83,8.33,5.75,14.07,20.52,30.8,11.15,10.08,0.0,72.55,0.0,0.0,0.2,58.48,0.0,21.54,94240.9,SYNTHETIC
2025-01-02 11:00:00,-2.37,472.19,8.54,8.91,5.16,14.07,20.02,30.8,11.15,10.08,0.0,72.05,0.0,0.0,0.2,57.99,0.0,21.4,94219.5,SYNTHETIC
2025-01-02 12:00:00,-2.06,471.47,8.36,8.88,4.82,13.7,19.67,30.8,11.15,10.08,0.0,71.7,0.0,0.0,0.2,58.0,0.0,21.4,94198.1,SYNTHETIC
2025-01-02 13:00:00,-1.89,474.2,10.38,8.93,9.57,18.5,19.48,30.8,11.15,10.08,0.0,71.52,0.0,0.0,0.2,53.01,0.0,19.9,94178.2,SYNTHETIC
2025-01-02 14:00:00,-2.14,443.74,10.49,8.39,9.89,18.28,19.76,30.8,11.15,10.08,0.0,71.8,0.0,0.0,0.2,53.51,0.0,20.05,94158.1,SYNTHETIC
2025-01-02 15:00:00,-2.31,408.19,9.48,7.75,7.2,14.96,19.95,30.8,11.15,10.08,0.0,71.98,0.0,0.0,0.2,57.03,0.0,21.11,94137.0,SYNTHETIC
2025-01-02 16:00:00,-2.54,331.52,11.1,6.36,11.79,18.15,20.21,30.8,11.15,10.08,0.0,72.25,0.0,0.0,0.2,54.1,0.0,20.23,94116.8,SYNTHETIC
2025-01-02 17:00:00,-2.86,231.27,10.6,4.49,10.22,14.71,20.57,30.8,11.15,10.08,0.0,72.6,0.0,0.0,0.2,57.9,0.0,21.37,94095.4,SYNTHETIC
2025-01-02 18:00:00,-2.06,178.64,10.78,3.48,10.77,14.25,19.67,30.8,11.15,10.08,0.0,71.7,0.0,0.0,0.2,57.46,0.0,21.24,94074.2,SYNTHETIC
2025-01-02 19:00:00,-2.06,102.47,10.78,2.01,10.77,12.78,19.67,30.8,11.15,10.08,0.0,71.7,0.0,0.0,0.2,58.92,0.0,21.68,94052.5,SYNTHETIC
2025-01-02 20:00:00,-1.85,54.32,10.64,1.07,10.34,11.41,19.43,30.8,11.15,10.08,0.0,71.47,0.0,0.0,0.2,60.05,0.0,22.02,94030.5,SYNTHETIC
2025-01-02 21:00:00,-2.16,39.57,11.73,0.78,13.98,14.77,19.78,30.8,11.15,10.08,0.0,71.81,0.0,0.0,0.2,57.05,0.0,21.11,94009.4,SYNTHETIC
2025-01-02 22:00:00,-2.51,0.0,12.42,0.0,15.0,15.0,20.17,30.8,8.24,5.88,0.0,65.09,0.0,0.0,0.2,50.09,0.0,19.03,93990.3,SYNTHETIC
2025-01-02 23:00:00,-2.37,7.11,11.22,0.14,12.19,12.33,20.02,30.8,8.24,5.88,0.0,64.94,0.0,0.0,0.2,52.61,0.0,19.78,93970.5,SYNTHETIC
2025-01-03 00:00:00,-2.35,1.12,10.8,0.02,10.83,10.85,19.99,30.8,8.24,5.88,0.0,64.91,0.0,0.0,0.2,54.06,0.0,20.22,93950.3,SYNTHETIC
2025-01-03 01:00:00,-1.87,4.28,10.86,0.08,11.02,11.1,19.46,30.8,8.24,5.88,0.0,64.38,0.0,0.0,0.2,53.28,0.0,19.98,93930.3,SYNTHETIC
2025-01-03 02:00:00,-2.71,0.0,11.36,0.0,12.67,12.67,20.4,30.8,8.24,5.88,0.0,65.32,0.0,0.0,0.2,52.66,0.0,19.8,93910.5,SYNTHETIC
2025-01-03 03:00:00,-2.84,29.62,11.6,0.59,13.51,14.1,20.54,30.8,8.24,5.88,0.0,65.47,0.0,0.0,0.2,51.36,0.0,19.41,93891.1,SYNTHETIC
2025-01-03 04:00:00,-2.46,47.42,12.01,0.94,15.0,15.94,20.12,30.8,8.24,5.88,0.0,65.05,0.0,0.0,0.2,49.11,0.0,18.73,93872.4,SYNTHETIC
2025-01-03 05:00:00,-2.53,73.87,12.36,1.46,15.0,16.46,20.2,30.8,8.24,5.88,0.0,65.12,0.0,0.0,0.2,48.67,0.0,18.6,93853.8,SYNTHETIC
2025-01-03 06:00:00,-2.14,140.95,10.79,2.76,10.8,13.56,19.76,30.8,8.24,5.88,0.0,64.69,0.0,0.0,0.2,51.13,0.0,19.34,93834.5,SYNTHETIC
2025-01-03 07:00:00,-2.68,177.65,10.05,3.47,8.65,12.12,20.36,30.8,11.15,10.08,0.0,72.39,0.0,0.0,0.2,60.27,0.0,22.08,93812.4,SYNTHETIC
2025-01-03 08:00:00,-2.68,245.34,10.85,4.75,10.99,15.74,20.36,30.8,11.15,10.08,0.0,72.39,0.0,0.0,0.2,56.65,0.0,21.0,93791.4,SYNTHETIC
2025-01-03 09:00:00,-3.57,302.84,11.95,5.85,14.81,20.66,21.36,30.8,11.15,10.08,0.0,73.39,0.0,0.0,0.2,52.74,0.0,19.82,93771.6,SYNTHETIC
2025-01-03 10:00:00,-3.71,405.72,11.97,7.75,14.88,22.63,21.52,30.8,11.15,10.08,0.0,73.55,0.0,0.0,0.2,50.92,0.0,19.28,93752.3,SYNTHETIC
2025-01-03 11:00:00,-3.81,397.79,11.88,7.61,14.54,22.15,21.63,30.8,11.15,10.08,0.0,73.66,0.0,0.0,0.2,51.52,0.0,19.45,93732.8,SYNTHETIC
2025-01-03 12:00:00,-3.99,423.38,12.41,8.08,15.0,23.08,21.83,30.8,11.15,10.08,0.0,73.86,0.0,0.0,0.2,50.79,0.0,19.24,93713.6,SYNTHETIC
2025-01-03 13:00:00,-3.84,413.65,12.26,7.9,15.0,22.9,21.66,30.8,11.15,10.08,0.0,73.69,0.0,0.0,0.2,50.8,0.0,19.24,93694.4,SYNTHETIC
2025-01-03 14:00:00,-3.64,372.38,12.4,7.14,15.0,22.14,21.44,30.8,11.15,10.08,0.0,73.47,0.0,0.0,0.2,51.34,0.0,19.4,93675.0,SYNTHETIC
2025-01-03 15:00:00,-3.53,300.31,12.18,5.8,15.0,20.8,21.32,30.8,11.15,10.08,0.0,73.35,0.0,0.0,0.2,52.56,0.0,19.77,93655.2,SYNTHETIC
2025-01-03 16:00:00,-3.99,277.86,12.23,5.39,15.0,20.39,21.83,30.8,11.15,10.08,0.0,73.86,0.0,0.0,0.2,53.48,0.0,20.04,93635.1,SYNTHETIC
2025-01-03 17:00:00,-3.68,246.0,11.56,4.78,13.37,18.15,21.48,30.8,11.15,10.08,0.0,73.52,0.0,0.0,0.2,55.36,0.0,20.61,93614.5,SYNTHETIC
2025-01-03 18:00:00,-3.24,170.49,11.92,3.34,14.69,18.03,20.99,30.8,11.15,10.08,0.0,73.02,0.0,0.0,0.2,54.99,0.0,20.5,93594.0,SYNTHETIC
2025-01-03 19:00:00,-2.92,105.02,12.3,2.07,15.0,17.07,20.63,30.8,11.15,10.08,0.0,72.66,0.0,0.0,0.2,55.6,0.0,20.68,93573.4,SYNTHETIC
2025-01-03 20:00:00,-2.65,59.47,10.41,1.18,9.66,10.84,20.33,30.8,11.15,10.08,0.0,72.36,0.0,0.0,0.2,61.53,0.0,22.46,93550.9,SYNTHETIC
2025-01-03 21:00:00,-3.22,25.66,10.02,0.51,8.57,9.08,20.97,30.8,11.15,10.08,0.0,73.0,0.0,0.0,0.2,62.5,0.0,22.75,93528.2,SYNTHETIC
2025-01-03 22:00:00,-2.77,17.61,9.98,0.35,8.47,8.82,20.46,30.8,8.24,5.88,0.0,65.38,0.0,0.0,0.2,56.57,0.0,20.97,93507.2,SYNTHETIC
2025-01-03 23:00:00,-3.05,0.0,10.5,0.0,9.92,9.92,20.78,30.8,8.24,5.88,0.0,65.7,0.0,0.0,0.2,55.78,0.0,20.73,93486.4,SYNTHETIC
2025-01-04 00:00:00,-3.65,6.98,10.24,0.14,9.18,9.32,21.45,30.8,8.24,5.88,0.0,66.38,0.0,0.0,0.2,57.06,0.0,21.12,93465.3,SYNTHETIC
2025-01-04 01:00:00,-3.31,0.0,9.57,0.0,7.42,7.42,21.07,30.8,8.24,5.88,0.0,66.0,0.0,0.0,0.2,58.57,0.0,21.57,93443.8,SYNTHETIC
2025-01-04 02:00:00,-3.45,17.17,9.21,0.34,6.57,6.91,21.23,30.8,8.24,5.88,0.0,66.16,0.0,0.0,0.2,59.24,0.0,21.77,93422.0,SYNTHETIC
2025-01-04 03:00:00,-3.09,21.04,9.05,0.42,6.22,6.63,20.82,30.8,8.24,5.88,0.0,65.75,0.0,0.0,0.2,59.11,0.0,21.73,93400.3,SYNTHETIC
2025-01-04 04:00:00,-2.39,51.2,9.87,1.01,8.18,9.19,20.04,30.8,8.24,5.88,0.0,64.97,0.0,0.0,0.2,55.78,0.0,20.73,93379.5,SYNTHETIC
2025-01-04 05:00:00,-2.36,91.71,8.49,1.8,5.07,6.87,20.01,30.8,8.24,5.88,0.0,64.94,0.0,0.0,0.2,58.06,0.0,21.42,93358.1,SYNTHETIC
2025-01-04 06:00:00,-2.89,190.16,9.37,3.71,6.94,10.65,20.6,30.8,8.24,5.88,0.0,65.53,0.0,0.0,0.2,54.88,0.0,20.46,93337.6,SYNTHETIC
2025-01-04 07:00:00,-2.78,247.13,9.8,4.79,8.0,12.78,20.48,30.8,11.15,10.08,0.0,72.52,0.0,0.0,0.2,59.73,0.0,21.92,93315.7,SYNTHETIC
2025-01-04 08:00:00,-2.36,345.23,9.87,6.61,8.18,14.78,20.01,30.8,11.15,10.08,0.0,72.05,0.0,0.0,0.2,57.26,0.0,21.18,93294.5,SYNTHETIC
2025-01-04 09:00:00,-2.31,375.61,9.14,7.16,6.42,13.58,19.95,30.8,11.15,10.08,0.0,71.98,0.0,0.0,0.2,58.41,0.0,21.52,93273.0,SYNTHETIC
2025-01-04 10:00:00,-2.62,424.43,9.96,8.06,8.41,16.47,20.3,30.8,11.15,10.08,0.0,72.33,0.0,0.0,0.2,55.87,0.0,20.76,93252.3,SYNTHETIC
2025-01-04 11:00:00,-2.65,467.04,8.38,8.82,4.86,13.68,20.33,30.8,11.15,10.08,0.0,72.36,0.0,0.0,0.2,58.68,0.0,21.61,93230.6,SYNTHETIC
2025-01-04 12:00:00,-3.34,442.28,7.81,8.4,3.86,12.26,21.1,30.8,11.15,10.08,0.0,73.13,0.0,0.0,0.2,60.88,0.0,22.26,93208.4,SYNTHETIC
2025-01-04 13:00:00,-4.36,360.81,7.42,6.94,3.25,10.2,22.25,30.8,11.15,10.08,0.0,74.28,0.0,0.0,0.2,62.5,0.0,22.75,93185.6,SYNTHETIC
2025-01-04 14:00:00,-4.76,340.98,8.14,6.58,4.42,11.0,22.7,30.8,11.15,10.08,0.0,74.73,0.0,0.0,0.2,62.5,0.0,22.75,93162.9,SYNTHETIC
2025-01-04 15:00:00,-4.24,315.74,7.39,6.1,3.21,9.31,22.11,30.8,11.15,10.08,0.0,74.14,0.0,0.0,0.2,62.5,0.0,22.75,93140.1,SYNTHETIC
2025-01-04 16:00:00,-3.48,234.06,8.64,4.55,5.36,9.91,21.26,30.8,11.15,10.08,0.0,73.3,0.0,0.0,0.2,62.5,0.0,22.75,93117.4,SYNTHETIC
2025-01-04 17:00:00,-3.21,183.83,8.27,3.59,4.65,8.24,20.96,30.8,11.15,10.08,0.0,73.0,0.0,0.0,0.2,62.5,0.0,22.75,93094.6,SYNTHETIC
2025-01-04 18:00:00,-3.7,154.79,6.37,3.04,1.92,4.96,21.51,30.8,11.15,10.08,0.0,73.55,0.0,0.0,0.2,62.5,0.0,22.75,93071.9,SYNTHETIC
2025-01-04 19:00:00,-4.24,81.75,6.34,1.62,1.89,3.51,22.11,30.8,11.15,10.08,0.0,74.14,0.0,0.0,0.2,62.5,0.0,22.75,93049.1,SYNTHETIC
2025-01-04 20:00:00,-4.02,46.55,6.82,0.93,2.44,3.37,21.87,30.8,11.15,10.08,0.0,73.91,0.0,0.0,0.2,62.5,0.0,22.75,93026.4,SYNTHETIC
2025-01-04 21:00:00,-3.81,10.8,6.35,0.22,1.9,2.11,21.63,30.8,11.15,10.08,0.0,73.66,0.0,0.0,0.2,62.5,0.0,22.75,93003.6,SYNTHETIC
2025-01-04 22:00:00,-4.27,0.0,6.47,0.0,2.03,2.03,22.15,30.8,8.24,5.88,0.0,67.07,0.0,0.0,0.2,62.5,0.0,22.75,92980.9,SYNTHETIC
2025-01-04 23:00:00,-4.21,9.47,6.5,0.19,2.06,2.25,22.08,30.8,8.24,5.88,0.0,67.0,0.0,0.0,0.2,62.5,0.0,22.75,92958.1,SYNTHETIC
2025-01-05 00:00:00,-3.97,1.22,6.87,0.02,2.5,2.53,21.81,30.8,8.24,5.88,0.0,66.73,0.0,0.0,0.2,62.5,0.0,22.75,92935.4,SYNTHETIC
2025-01-05 01:00:00,-3.92,14.51,6.8,0.29,2.42,2.71,21.75,30.8,8.24,5.88,0.0,66.67,0.0,0.0,0.2,62.5,0.0,22.75,92912.6,SYNTHETIC
2025-01-05 02:00:00,-4.92,0.0,7.51,0.0,3.39,3.39,22.87,30.8,8.24,5.88,0.0,67.8,0.0,0.0,0.2,62.5,0.0,22.75,92889.9,SYNTHETIC
2025-01-05 03:00:00,-5.38,29.81,6.61,0.6,2.19,2.79,23.39,30.8,8.24,5.88,0.0,68.31,0.0,0.0,0.2,62.5,0.0,22.75,92867.1,SYNTHETIC
2025-01-05 04:00:00,-4.61,24.1,5.74,0.48,1.3,1.78,22.53,30.8,8.24,5.88,0.0,67.45,0.0,0.0,0.2,62.5,0.0,22.75,92844.4,SYNTHETIC
2025-01-05 05:00:00,-4.8,63.31,6.37,1.26,1.92,3.18,22.74,30.8,8.24,5.88,0.0,67.66,0.0,0.0,0.2,62.5,0.0,22.75,92821.6,SYNTHETIC
2025-01-05 06:00:00,-4.25,147.94,7.15,2.91,2.87,5.78,22.12,30.8,8.24,5.88,0.0,67.05,0.0,0.0,0.2,61.26,0.0,22.38,92799.3,SYNTHETIC
2025-01-05 07:00:00,-4.89,228.05,6.12,4.46,1.66,6.12,22.84,30.8,11.15,10.08,0.0,74.88,0.0,0.0,0.2,62.5,0.0,22.75,92776.5,SYNTHETIC
2025-01-05 08:00:00,-5.11,284.34,5.82,5.53,1.37,6.9,23.09,30.8,11.15,10.08,0.0,75.12,0.0,0.0,0.2,62.5,0.0,22.75,92753.8,SYNTHETIC
2025-01-05 09:00:00,-5.14,343.67,6.41,6.64,1.96,8.6,23.12,30.8,11.15,10.08,0.0,75.16,0.0,0.0,0.2,62.5,0.0,22.75,92731.0,SYNTHETIC
2025-01-05 10:00:00,-5.12,388.05,7.87,7.46,3.96,11.42,23.1,30.8,11.15,10.08,0.0,75.13,0.0,0.0,0.2,62.5,0.0,22.75,92708.3,SYNTHETIC
2025-01-05 11:00:00,-5.07,443.66,7.77,8.48,3.79,12.27,23.04,30.8,11.15,10.08,0.0,75.07,0.0,0.0,0.2,62.5,0.0,22.75,92685.5,SYNTHETIC
2025-01-05 12:00:00,-4.61,490.71,9.47,9.31,7.18,16.49,22.53,30.8,11.15,10.08,0.0,74.56,0.0,0.0,0.2,58.07,0.0,21.42,92664.1,SYNTHETIC
2025-01-05 13:00:00,-4.52,450.63,9.52,8.59,7.3,15.89,22.43,30.8,11.15,10.08,0.0,74.47,0.0,0.0,0.2,58.58,0.0,21.57,92642.5,SYNTHETIC
2025-01-05 14:00:00,-3.54,404.57,9.91,7.72,8.28,16.0,21.33,30.8,11.15,10.08,0.0,73.36,0.0,0.0,0.2,57.36,0.0,21.21,92621.3,SYNTHETIC
2025-01-05 15:00:00,-3.7,341.11,8.44,6.56,4.97,11.53,21.51,30.8,11.15,10.08,0.0,73.55,0.0,0.0,0.2,62.01,0.0,22.6,92598.7,SYNTHETIC
2025-01-05 16:00:00,-3.86,273.89,7.15,5.31,2.87,8.18,21.69,30.8,11.15,10.08,0.0,73.72,0.0,0.0,0.2,62.5,0.0,22.75,92575.9,SYNTHETIC
2025-01-05 17:00:00,-3.88,214.38,6.69,4.18,2.28,6.47,21.71,30.8,11.15,10.08,0.0,73.75,0.0,0.0,0.2,62.5,0.0,22.75,92553.2,SYNTHETIC
2025-01-05 18:00:00,-3.37,136.43,7.15,2.68,2.87,5.55,21.14,30.8,11.15,10.08,0.0,73.17,0.0,0.0,0.2,62.5,0.0,22.75,92530.4,SYNTHETIC
2025-01-05 19:00:00,-2.92,69.11,6.91,1.37,2.56,3.92,20.63,30.8,11.15,10.08,0.0,72.66,0.0,0.0,0.2,62.5,0.0,22.75,92507.7,SYNTHETIC
2025-01-05 20:00:00,-2.54,35.13,7.28,0.7,3.05,3.75,20.21,30.8,11.15,10.08,0.0,72.25,0.0,0.0,0.2,62.5,0.0,22.75,92484.9,SYNTHETIC
2025-01-05 21:00:00,-2.14,6.08,5.53,0.12,1.12,1.24,19.76,30.8,11.15,10.08,0.0,71.8,0.0,0.0,0.2,62.5,0.0,22.75,92462.2,SYNTHETIC
2025-01-05 22:00:00,-2.54,0.35,4.94,0.01,0.69,0.7,20.21,30.8,8.24,5.88,0.0,65.13,0.0,0.0,0.2,62.5,0.0,22.75,92439.4,SYNTHETIC
2025-01-05 23:00:00,-2.17,7.63,5.05,0.15,0.76,0.92,19.79,30.8,8.24,5.88,0.0,64.72,0.0,0.0,0.2,62.5,0.0,22.75,92416.7,SYNTHETIC
2025-01-06 00:00:00,-2.26,1.72,5.15,0.03,0.83,0.87,19.89,30.8,8.24,5.88,0.0,64.81,0.0,0.0,0.2,62.5,0.0,22.75,92393.9,SYNTHETIC
2025-01-06 01:00:00,-2.99,0.0,5.34,0.0,0.97,0.97,20.71,30.8,8.24,5.88,0.0,65.63,0.0,0.0,0.2,62.5,0.0,22.75,92371.2,SYNTHETIC
2025-01-06 02:00:00,-3.98,17.94,5.82,0.36,1.37,1.73,21.82,30.8,8.24,5.88,0.0,66.75,0.0,0.0,0.2,62.5,0.0,22.75,92348.4,SYNTHETIC
2025-01-06 03:00:00,-4.47,15.77,6.48,0.32,2.04,2.36,22.37,30.8,8.24,5.88,0.0,67.3,0.0,0.0,0.2,62.5,0.0,22.75,92325.7,SYNTHETIC
2025-01-06 04:00:00,-4.36,52.87,5.34,1.05,0.97,2.03,22.25,30.8,8.24,5.88,0.0,67.17,0.0,0.0,0.2,62.5,0.0,22.75,92302.9,SYNTHETIC
2025-01-06 05:00:00,-3.96,78.36,5.67,1.55,1.24,2.79,21.8,30.8,8.24,5.88,0.0,66.72,0.0,0.0,0.2,62.5,0.0,22.75,92280.2,SYNTHETIC
2025-01-06 06:00:00,-3.24,157.76,5.91,3.09,1.46,4.55,20.99,30.8,8.24,5.88,0.0,65.91,0.0,0.0,0.2,61.37,0.0,22.41,92257.8,SYNTHETIC
2025-01-06 07:00:00,-3.65,236.14,5.38,4.59,1.0,5.6,21.45,30.8,11.15,10.08,0.0,73.48,0.0,0.0,0.2,62.5,0.0,22.75,92235.0,SYNTHETIC
2025-01-06 08:00:00,-3.35,282.93,6.22,5.47,1.76,7.23,21.11,30.8,11.15,10.08,0.0,73.14,0.0,0.0,0.2,62.5,0.0,22.75,92212.3,SYNTHETIC
2025-01-06 09:00:00,-3.16,334.09,5.38,6.42,1.0,7.42,20.9,30.8,11.15,10.08,0.0,72.94,0.0,0.0,0.2,62.5,0.0,22.75,92189.5,SYNTHETIC
2025-01-06 10:00:00,-2.38,401.98,5.64,7.64,1.22,8.86,20.03,30.8,11.15,10.08,0.0,72.06,0.0,0.0,0.2,62.5,0.0,22.75,92166.8,SYNTHETIC
2025-01-06 11:00:00,-2.75,415.06,5.83,7.89,1.38,9.27,20.44,30.8,11.15,10.08,0.0,72.47,0.0,0.0,0.2,62.5,0.0,22.75,92144.0,SYNTHETIC
2025-01-06 12:00:00,-1.91,439.74,6.08,8.31,1.62,9.93,19.5,30.8,11.15,10.08,0.0,71.53,0.0,0.0,0.2,61.6,0.0,22.48,92121.6,SYNTHETIC
2025-01-06 13:00:00,-2.25,434.41,6.68,8.23,2.27,10.5,19.88,30.8,11.15,10.08,0.0,71.91,0.0,0.0,0.2,61.42,0.0,22.43,92099.1,SYNTHETIC
2025-01-06 14:00:00,-2.84,419.92,7.65,7.98,3.6,11.58,20.54,30.8,11.15,10.08,0.0,72.57,0.0,0.0,0.2,60.99,0.0,22.3,92076.8,SYNTHETIC
2025-01-06 15:00:00,-3.02,357.65,8.74,6.85,5.56,12.41,20.74,30.8,11.15,10.08,0.0,72.77,0.0,0.0,0.2,60.36,0.0,22.11,92054.7,SYNTHETIC
