timestamp,ambient_temperature_c,solar_irradiance_wm2,wind_speed_ms,solar_generation_kw,wind_generation_kw,total_renewable_kw,heating_load_kw,critical_load_kw,important_load_kw,operational_load_kw,flexible_load_kw,total_load_kw,battery_charge_kw,battery_discharge_kw,battery_soc,diesel_generation_kw,curtailment_kw,fuel_burned_liters,fuel_remaining_liters,provenance_tier
2025-01-02 08:00:00,-3.94,322.91,9.64,10.38,14.54,24.92,17.9,29.5,21.62,10.56,0.0,79.58,0.0,0.0,0.2,54.66,0.0,19.8,114300.1,SYNTHETIC
2025-01-02 09:00:00,-3.96,417.37,9.62,13.28,14.45,27.73,17.92,29.5,21.62,10.56,0.0,79.6,0.0,0.0,0.2,51.87,0.0,19.02,114281.1,SYNTHETIC
2025-01-02 10:00:00,-4.76,455.45,8.83,14.47,11.07,25.54,18.7,29.5,21.62,10.56,0.0,80.38,0.0,0.0,0.2,54.84,0.0,19.86,114261.2,SYNTHETIC
2025-01-02 11:00:00,-4.31,490.8,8.54,15.51,9.97,25.48,18.26,29.5,21.62,10.56,0.0,79.94,0.0,0.0,0.2,54.46,0.0,19.75,114241.5,SYNTHETIC
2025-01-02 12:00:00,-4.0,490.51,8.36,15.48,9.33,24.81,17.96,29.5,21.62,10.56,0.0,79.64,0.0,0.0,0.2,54.83,0.0,19.85,114221.6,SYNTHETIC
2025-01-02 13:00:00,-3.84,492.61,10.38,15.53,18.26,33.8,17.8,29.5,21.62,10.56,0.0,79.48,0.0,0.0,0.2,45.68,0.0,17.29,114204.4,SYNTHETIC
2025-01-02 14:00:00,-4.08,460.13,10.49,14.58,18.87,33.44,18.04,29.5,21.62,10.56,0.0,79.72,0.0,0.0,0.2,46.28,0.0,17.46,114186.9,SYNTHETIC
2025-01-02 15:00:00,-4.25,421.13,9.48,13.41,13.81,27.21,18.2,29.5,21.62,10.56,0.0,79.88,0.0,0.0,0.2,52.67,0.0,19.25,114167.6,SYNTHETIC
2025-01-02 16:00:00,-4.48,339.54,11.1,10.92,22.44,33.35,18.43,29.5,21.62,10.56,0.0,80.11,0.0,0.0,0.2,46.76,0.0,17.59,114150.1,SYNTHETIC
2025-01-02 17:00:00,-4.8,233.4,10.6,7.6,19.48,27.08,18.74,29.5,21.62,10.56,0.0,80.42,0.0,0.0,0.2,53.34,0.0,19.44,114130.6,SYNTHETIC
2025-01-02 18:00:00,-4.0,175.77,10.78,5.74,20.51,26.26,17.96,29.5,21.62,10.56,0.0,79.64,0.0,0.0,0.2,53.38,0.0,19.45,114111.2,SYNTHETIC
2025-01-02 19:00:00,-4.0,95.67,10.78,3.15,20.51,23.67,17.96,29.5,21.62,10.56,0.0,79.64,0.0,0.0,0.2,55.97,0.0,20.17,114091.0,SYNTHETIC
2025-01-02 20:00:00,-3.79,46.23,10.64,1.53,19.71,21.24,17.75,29.5,21.62,10.56,0.0,79.43,0.0,0.0,0.2,58.19,0.0,20.79,114070.2,SYNTHETIC
2025-01-02 21:00:00,-4.11,33.11,11.73,1.1,25.0,26.1,18.07,29.5,21.62,10.56,0.0,79.75,0.0,0.0,0.2,53.65,0.0,19.52,114050.7,SYNTHETIC
2025-01-02 22:00:00,-4.45,0.0,12.42,0.0,25.0,25.0,18.4,29.5,15.98,6.16,0.0,70.04,0.0,0.0,0.2,45.04,0.0,17.11,114033.6,SYNTHETIC
2025-01-02 23:00:00,-4.31,6.32,11.22,0.21,23.19,23.4,18.26,29.5,15.98,6.16,0.0,69.9,0.0,0.0,0.2,46.5,0.0,17.52,114016.1,SYNTHETIC
2025-01-03 00:00:00,-4.29,0.31,10.8,0.01,20.63,20.64,18.24,29.5,15.98,6.16,0.0,69.88,0.0,0.0,0.2,49.24,0.0,18.29,113997.8,SYNTHETIC
2025-01-03 01:00:00,-3.81,3.49,10.86,0.12,20.98,21.1,17.77,29.5,15.98,6.16,0.0,69.41,0.0,0.0,0.2,48.31,0.0,18.03,113979.7,SYNTHETIC
2025-01-03 02:00:00,-4.65,0.0,11.36,0.0,24.08,24.08,18.6,29.5,15.98,6.16,0.0,70.24,0.0,0.0,0.2,46.16,0.0,17.42,113962.3,SYNTHETIC
2025-01-03 03:00:00,-4.78,23.78,11.6,0.79,25.0,25.79,18.72,29.5,15.98,6.16,0.0,70.36,0.0,0.0,0.2,44.57,0.0,16.98,113945.3,SYNTHETIC
2025-01-03 04:00:00,-4.4,40.5,12.01,1.34,25.0,26.34,18.35,29.5,15.98,6.16,0.0,69.99,0.0,0.0,0.2,43.65,0.0,16.72,113928.6,SYNTHETIC
2025-01-03 05:00:00,-4.47,68.29,12.36,2.26,25.0,27.26,18.42,29.5,15.98,6.16,0.0,70.06,0.0,0.0,0.2,42.8,0.0,16.48,113912.1,SYNTHETIC
2025-01-03 06:00:00,-4.08,138.7,10.79,4.55,20.57,25.12,18.04,29.5,15.98,6.16,0.0,69.68,0.0,0.0,0.2,44.56,0.0,16.98,113895.2,SYNTHETIC
2025-01-03 07:00:00,-4.62,179.17,10.05,5.87,16.54,22.4,18.57,29.5,21.62,10.56,0.0,80.25,0.0,0.0,0.2,57.85,0.0,20.7,113874.5,SYNTHETIC
2025-01-03 08:00:00,-4.62,250.99,10.85,8.15,20.92,29.08,18.57,29.5,21.62,10.56,0.0,80.25,0.0,0.0,0.2,51.17,0.0,18.83,113855.6,SYNTHETIC
2025-01-03 09:00:00,-5.52,312.32,11.95,10.11,25.0,35.11,19.45,29.5,21.62,10.56,0.0,81.13,0.0,0.0,0.2,46.02,0.0,17.39,113838.2,SYNTHETIC
2025-01-03 10:00:00,-5.66,420.04,11.97,13.44,25.0,38.44,19.58,29.5,21.62,10.56,0.0,81.26,0.0,0.0,0.2,42.82,0.0,16.49,113821.8,SYNTHETIC
2025-01-03 11:00:00,-5.75,413.28,11.88,13.24,25.0,38.24,19.67,29.5,21.62,10.56,0.0,81.35,0.0,0.0,0.2,43.11,0.0,16.57,113805.2,SYNTHETIC
2025-01-03 12:00:00,-5.93,440.14,12.41,14.07,25.0,39.07,19.85,29.5,21.62,10.56,0.0,81.53,0.0,0.0,0.2,42.46,0.0,16.39,113788.8,SYNTHETIC
2025-01-03 13:00:00,-5.79,430.17,12.26,13.76,25.0,38.76,19.71,29.5,21.62,10.56,0.0,81.39,0.0,0.0,0.2,42.63,0.0,16.44,113772.4,SYNTHETIC
2025-01-03 14:00:00,-5.58,385.7,12.4,12.39,25.0,37.39,19.5,29.5,21.62,10.56,0.0,81.18,0.0,0.0,0.2,43.79,0.0,16.76,113755.6,SYNTHETIC
2025-01-03 15:00:00,-5.47,309.99,12.18,10.03,25.0,35.03,19.4,29.5,21.62,10.56,0.0,81.08,0.0,0.0,0.2,46.05,0.0,17.39,113738.2,SYNTHETIC
2025-01-03 16:00:00,-5.93,284.52,12.23,9.25,25.0,34.25,19.85,29.5,21.62,10.56,0.0,81.53,0.0,0.0,0.2,47.28,0.0,17.74,113720.5,SYNTHETIC
2025-01-03 17:00:00,-5.63,248.17,11.56,8.09,25.0,33.09,19.55,29.5,21.62,10.56,0.0,81.23,0.0,0.0,0.2,48.14,0.0,17.98,113702.5,SYNTHETIC
2025-01-03 18:00:00,-5.19,167.64,11.92,5.51,25.0,30.51,19.12,29.5,21.62,10.56,0.0,80.8,0.0,0.0,0.2,50.29,0.0,18.58,113683.9,SYNTHETIC
2025-01-03 19:00:00,-4.86,98.31,12.3,3.25,25.0,28.25,18.8,29.5,21.62,10.56,0.0,80.48,0.0,0.0,0.2,52.23,0.0,19.12,113664.8,SYNTHETIC
2025-01-03 20:00:00,-4.59,51.24,10.41,1.7,18.43,20.13,18.54,29.5,21.62,10.56,0.0,80.22,0.0,0.0,0.2,60.09,0.0,21.33,113643.4,SYNTHETIC
2025-01-03 21:00:00,-5.17,19.27,10.02,0.64,16.38,17.03,19.1,29.5,21.62,10.56,0.0,80.78,0.0,0.0,0.2,63.75,0.0,22.35,113621.1,SYNTHETIC
2025-01-03 22:00:00,-4.71,16.41,9.98,0.55,16.18,16.73,18.65,29.5,15.98,6.16,0.0,70.29,0.0,0.0,0.2,53.56,0.0,19.5,113601.6,SYNTHETIC
2025-01-03 23:00:00,-4.99,0.0,10.5,0.0,18.92,18.92,18.93,29.5,15.98,6.16,0.0,70.57,0.0,0.0,0.2,51.65,0.0,18.96,113582.6,SYNTHETIC
2025-01-04 00:00:00,-5.59,6.11,10.24,0.2,17.52,17.72,19.51,29.5,15.98,6.16,0.0,71.15,0.0,0.0,0.2,53.43,0.0,19.46,113563.2,SYNTHETIC
2025-01-04 01:00:00,-5.26,0.0,9.57,0.0,14.22,14.22,19.19,29.5,15.98,6.16,0.0,70.83,0.0,0.0,0.2,56.61,0.0,20.35,113542.8,SYNTHETIC
2025-01-04 02:00:00,-5.4,16.14,9.21,0.54,12.62,13.16,19.33,29.5,15.98,6.16,0.0,70.97,0.0,0.0,0.2,57.81,0.0,20.69,113522.1,SYNTHETIC
2025-01-04 03:00:00,-5.04,14.9,9.05,0.5,11.95,12.45,18.98,29.5,15.98,6.16,0.0,70.62,0.0,0.0,0.2,58.17,0.0,20.79,113501.4,SYNTHETIC
2025-01-04 04:00:00,-4.34,43.13,9.87,1.43,15.64,17.07,18.29,29.5,15.98,6.16,0.0,69.93,0.0,0.0,0.2,52.86,0.0,19.3,113482.1,SYNTHETIC
2025-01-04 05:00:00,-4.3,85.15,8.49,2.81,9.79,12.6,18.25,29.5,15.98,6.16,0.0,69.89,0.0,0.0,0.2,57.29,0.0,20.54,113461.5,SYNTHETIC
2025-01-04 06:00:00,-4.83,187.27,9.37,6.13,13.32,19.45,18.77,29.5,15.98,6.16,0.0,70.41,0.0,0.0,0.2,50.96,0.0,18.77,113442.7,SYNTHETIC
2025-01-04 07:00:00,-4.72,249.32,9.8,8.1,15.3,23.4,18.66,29.5,21.62,10.56,0.0,80.34,0.0,0.0,0.2,56.94,0.0,20.44,113422.3,SYNTHETIC
2025-01-04 08:00:00,-4.3,352.72,9.87,11.32,15.64,26.96,18.25,29.5,21.62,10.56,0.0,79.93,0.0,0.0,0.2,52.97,0.0,19.33,113403.0,SYNTHETIC
2025-01-04 09:00:00,-4.26,387.64,9.14,12.39,12.33,24.71,18.21,29.5,21.62,10.56,0.0,79.89,0.0,0.0,0.2,55.18,0.0,19.95,113383.0,SYNTHETIC
2025-01-04 10:00:00,-4.57,439.8,9.96,13.99,16.08,30.07,18.52,29.5,21.62,10.56,0.0,80.2,0.0,0.0,0.2,50.13,0.0,18.54,113364.5,SYNTHETIC
2025-01-04 11:00:00,-4.6,485.04,8.38,15.35,9.4,24.75,18.55,29.5,21.62,10.56,0.0,80.23,0.0,0.0,0.2,55.48,0.0,20.04,113344.4,SYNTHETIC
2025-01-04 12:00:00,-5.29,459.67,7.81,14.62,7.52,22.14,19.22,29.5,21.62,10.56,0.0,80.9,0.0,0.0,0.2,58.76,0.0,20.95,113323.5,SYNTHETIC
2025-01-04 13:00:00,-6.31,374.82,7.42,12.08,6.38,18.47,20.22,29.5,21.62,10.56,0.0,81.9,0.0,0.0,0.2,63.43,0.0,22.26,113301.2,SYNTHETIC
2025-01-04 14:00:00,-6.71,353.55,8.14,11.44,8.57,20.01,20.61,29.5,21.62,10.56,0.0,82.29,0.0,0.0,0.2,62.28,0.0,21.94,113279.3,SYNTHETIC
2025-01-04 15:00:00,-6.19,325.3,7.39,10.54,6.3,16.84,20.1,29.5,21.62,10.56,0.0,81.78,0.0,0.0,0.2,64.94,0.0,22.68,113256.6,SYNTHETIC
2025-01-04 16:00:00,-5.43,239.66,8.64,7.82,10.34,18.16,19.36,29.5,21.62,10.56,0.0,81.04,0.0,0.0,0.2,62.88,0.0,22.11,113234.5,SYNTHETIC
2025-01-04 17:00:00,-5.16,185.56,8.27,6.08,9.01,15.1,19.09,29.5,21.62,10.56,0.0,80.77,0.0,0.0,0.2,65.67,0.0,22.89,113211.6,SYNTHETIC
2025-01-04 18:00:00,-5.65,152.37,6.37,5.02,3.87,8.89,19.57,29.5,21.62,10.56,0.0,81.25,0.0,0.0,0.2,72.36,0.0,24.76,113186.9,SYNTHETIC
2025-01-04 19:00:00,-6.19,76.27,6.34,2.54,3.81,6.35,20.1,29.5,21.62,10.56,0.0,81.78,0.0,0.0,0.2,75.43,0.0,25.62,113161.2,SYNTHETIC
2025-01-04 20:00:00,-5.97,40.06,6.82,1.34,4.86,6.19,19.89,29.5,21.62,10.56,0.0,81.57,0.0,0.0,0.2,75.38,0.0,25.61,113135.6,SYNTHETIC
2025-01-04 21:00:00,-5.77,5.85,6.35,0.2,3.83,4.03,19.69,29.5,21.62,10.56,0.0,81.37,0.0,0.0,0.2,77.34,0.0,26.16,113109.5,SYNTHETIC
2025-01-04 22:00:00,-6.22,0.0,6.47,0.0,4.08,4.08,20.13,29.5,15.98,6.16,0.0,71.77,0.0,0.0,0.2,67.69,0.0,23.45,113086.0,SYNTHETIC
2025-01-04 23:00:00,-6.16,8.8,6.5,0.29,4.14,4.44,20.07,29.5,15.98,6.16,0.0,71.71,0.0,0.0,0.2,67.27,0.0,23.34,113062.7,SYNTHETIC
2025-01-05 00:00:00,-5.93,0.46,6.87,0.02,4.97,4.99,19.85,29.5,15.98,6.16,0.0,71.49,0.0,0.0,0.2,66.5,0.0,23.12,113039.6,SYNTHETIC
2025-01-05 01:00:00,-5.87,13.84,6.8,0.46,4.81,5.27,19.79,29.5,15.98,6.16,0.0,71.43,0.0,0.0,0.2,66.16,0.0,23.02,113016.5,SYNTHETIC
2025-01-05 02:00:00,-6.87,0.0,7.51,0.0,6.64,6.64,20.77,29.5,15.98,6.16,0.0,72.41,0.0,0.0,0.2,65.77,0.0,22.92,112993.6,SYNTHETIC
2025-01-05 03:00:00,-7.33,24.84,6.61,0.83,4.38,5.22,21.22,29.5,15.98,6.16,0.0,72.86,0.0,0.0,0.2,67.64,0.0,23.44,112970.2,SYNTHETIC
2025-01-05 04:00:00,-6.56,17.42,5.74,0.58,2.71,3.3,20.46,29.5,15.98,6.16,0.0,72.1,0.0,0.0,0.2,68.8,0.0,23.76,112946.4,SYNTHETIC
2025-01-05 05:00:00,-6.76,57.96,6.37,1.94,3.87,5.81,20.66,29.5,15.98,6.16,0.0,72.3,0.0,0.0,0.2,66.49,0.0,23.12,112923.3,SYNTHETIC
2025-01-05 06:00:00,-6.21,145.52,7.15,4.81,5.67,10.47,20.12,29.5,15.98,6.16,0.0,71.76,0.0,0.0,0.2,61.29,0.0,21.66,112901.6,SYNTHETIC
2025-01-05 07:00:00,-6.84,230.09,6.12,7.55,3.38,10.93,20.74,29.5,21.62,10.56,0.0,82.42,0.0,0.0,0.2,71.49,0.0,24.52,112877.1,SYNTHETIC
2025-01-05 08:00:00,-7.06,291.0,5.82,9.49,2.85,12.34,20.95,29.5,21.62,10.56,0.0,82.63,0.0,0.0,0.2,70.29,0.0,24.18,112852.9,SYNTHETIC
2025-01-05 09:00:00,-7.09,354.89,6.41,11.5,3.96,15.45,20.98,29.5,21.62,10.56,0.0,82.66,0.0,0.0,0.2,67.21,0.0,23.32,112829.6,SYNTHETIC
2025-01-05 10:00:00,-7.08,403.27,7.87,12.99,7.71,20.7,20.97,29.5,21.62,10.56,0.0,82.65,0.0,0.0,0.2,61.95,0.0,21.85,112807.8,SYNTHETIC
2025-01-05 11:00:00,-7.03,461.3,7.77,14.77,7.4,22.16,20.92,29.5,21.62,10.56,0.0,82.6,0.0,0.0,0.2,60.44,0.0,21.42,112786.4,SYNTHETIC
2025-01-05 12:00:00,-6.57,510.2,9.47,16.21,13.76,29.98,20.47,29.5,21.62,10.56,0.0,82.15,0.0,0.0,0.2,52.17,0.0,19.11,112767.3,SYNTHETIC
2025-01-05 13:00:00,-6.47,469.11,9.52,14.97,13.99,28.96,20.37,29.5,21.62,10.56,0.0,82.05,0.0,0.0,0.2,53.09,0.0,19.37,112747.9,SYNTHETIC
2025-01-05 14:00:00,-5.5,419.92,9.91,13.43,15.84,29.26,19.43,29.5,21.62,10.56,0.0,81.11,0.0,0.0,0.2,51.85,0.0,19.02,112728.9,SYNTHETIC
2025-01-05 15:00:00,-5.65,352.16,8.44,11.35,9.61,20.96,19.57,29.5,21.62,10.56,0.0,81.25,0.0,0.0,0.2,60.29,0.0,21.38,112707.5,SYNTHETIC
2025-01-05 16:00:00,-5.82,280.76,7.15,9.13,5.67,14.79,19.74,29.5,21.62,10.56,0.0,81.42,0.0,0.0,0.2,66.63,0.0,23.16,112684.3,SYNTHETIC
2025-01-05 17:00:00,-5.84,216.3,6.69,7.08,4.56,11.64,19.76,29.5,21.62,10.56,0.0,81.44,0.0,0.0,0.2,69.8,0.0,24.04,112660.3,SYNTHETIC
2025-01-05 18:00:00,-5.33,134.19,7.15,4.43,5.67,10.09,19.26,29.5,21.62,10.56,0.0,80.94,0.0,0.0,0.2,70.85,0.0,24.34,112636.0,SYNTHETIC
2025-01-05 19:00:00,-4.88,64.2,6.91,2.13,5.07,7.2,18.82,29.5,21.62,10.56,0.0,80.5,0.0,0.0,0.2,73.3,0.0,25.02,112610.9,SYNTHETIC
2025-01-05 20:00:00,-4.5,28.65,7.28,0.95,6.0,6.96,18.45,29.5,21.62,10.56,0.0,80.13,0.0,0.0,0.2,73.17,0.0,24.99,112585.9,SYNTHETIC
2025-01-05 21:00:00,-4.1,1.03,5.53,0.03,2.38,2.41,18.06,29.5,21.62,10.56,0.0,79.74,0.0,0.0,0.2,77.33,0.0,26.15,112559.8,SYNTHETIC
2025-01-05 22:00:00,-4.5,0.0,4.94,0.0,1.57,1.57,18.45,29.5,15.98,6.16,0.0,70.09,0.0,0.0,0.2,68.52,0.0,23.69,112536.1,SYNTHETIC
2025-01-05 23:00:00,-4.13,6.96,5.05,0.23,1.7,1.94,18.09,29.5,15.98,6.16,0.0,69.73,0.0,0.0,0.2,67.79,0.0,23.48,112512.6,SYNTHETIC
2025-01-06 00:00:00,-4.22,0.96,5.15,0.03,1.83,1.87,18.18,29.5,15.98,6.16,0.0,69.82,0.0,0.0,0.2,67.95,0.0,23.53,112489.1,SYNTHETIC
2025-01-06 01:00:00,-4.95,0.0,5.34,0.0,2.1,2.1,18.89,29.5,15.98,6.16,0.0,70.53,0.0,0.0,0.2,68.43,0.0,23.66,112465.4,SYNTHETIC
2025-01-06 02:00:00,-5.94,17.23,5.82,0.58,2.85,3.42,19.86,29.5,15.98,6.16,0.0,71.5,0.0,0.0,0.2,68.08,0.0,23.56,112441.9,SYNTHETIC
2025-01-06 03:00:00,-6.43,10.16,6.48,0.34,4.1,4.44,20.34,29.5,15.98,6.16,0.0,71.98,0.0,0.0,0.2,67.54,0.0,23.41,112418.5,SYNTHETIC
2025-01-06 04:00:00,-6.32,45.41,5.34,1.52,2.1,3.61,20.23,29.5,15.98,6.16,0.0,71.87,0.0,0.0,0.2,68.26,0.0,23.61,112394.8,SYNTHETIC
2025-01-06 05:00:00,-5.92,71.9,5.67,2.39,2.6,4.99,19.84,29.5,15.98,6.16,0.0,71.48,0.0,0.0,0.2,66.49,0.0,23.12,112371.7,SYNTHETIC
2025-01-06 06:00:00,-5.2,154.93,5.91,5.1,3.0,8.1,19.13,29.5,15.98,6.16,0.0,70.77,0.0,0.0,0.2,62.67,0.0,22.05,112349.7,SYNTHETIC
2025-01-06 07:00:00,-5.62,238.21,5.38,7.78,2.15,9.93,19.54,29.5,21.62,10.56,0.0,81.22,0.0,0.0,0.2,71.29,0.0,24.46,112325.2,SYNTHETIC
2025-01-06 08:00:00,-5.32,289.51,6.22,9.39,3.58,12.96,19.25,29.5,21.62,10.56,0.0,80.93,0.0,0.0,0.2,67.97,0.0,23.53,112301.7,SYNTHETIC
2025-01-06 09:00:00,-5.12,345.05,5.38,11.11,2.15,13.27,19.05,29.5,21.62,10.56,0.0,80.73,0.0,0.0,0.2,67.46,0.0,23.39,112278.3,SYNTHETIC
2025-01-06 10:00:00,-4.35,416.41,5.64,13.27,2.55,15.82,18.3,29.5,21.62,10.56,0.0,79.98,0.0,0.0,0.2,64.16,0.0,22.47,112255.8,SYNTHETIC
2025-01-06 11:00:00,-4.71,432.04,5.83,13.76,2.86,16.62,18.65,29.5,21.62,10.56,0.0,80.33,0.0,0.0,0.2,63.71,0.0,22.34,112233.5,SYNTHETIC
2025-01-06 12:00:00,-3.88,457.44,6.08,14.48,3.31,17.79,17.84,29.5,21.62,10.56,0.0,79.52,0.0,0.0,0.2,61.73,0.0,21.78,112211.7,SYNTHETIC
2025-01-06 13:00:00,-4.21,452.15,6.68,14.34,4.54,18.88,18.17,29.5,21.62,10.56,0.0,79.85,0.0,0.0,0.2,60.97,0.0,21.57,112190.1,SYNTHETIC
2025-01-06 14:00:00,-4.8,435.12,7.65,13.86,7.04,20.9,18.74,29.5,21.62,10.56,0.0,80.42,0.0,0.0,0.2,59.52,0.0,21.17,112169.0,SYNTHETIC
2025-01-06 15:00:00,-4.98,369.07,8.74,11.85,10.72,22.57,18.92,29.5,21.62,10.56,0.0,80.6,0.0,0.0,0.2,58.03,0.0,20.75,112148.2,SYNTHETIC
