timestamp,station_id,temperature_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_direction_deg,irradiance_wm2,cloud_fraction,storm_state,solar_elevation_deg,solar_available_kw,solar_generation_kw,wind_generation_kw,wind_turbine_status,thermal_load_kw,critical_load_kw,important_load_kw,operational_load_kw,flexible_load_kw,maintenance_load_kw,total_load_kw,battery_soc_pct,battery_energy_kwh,battery_charge_kw,battery_discharge_kw,battery_temperature_derating,generator_status,generator_power_kw,fuel_consumed_l,fuel_remaining_l,renewable_generation_kw,total_generation_kw,curtailment_kw,unserved_energy_kw,occupancy_state,maintenance_state,research_activity_state,communication_state,scenario_id,disturbance_state,provenance,dataset_version,simulator_version,seed
2024-01-01T14:00:00+00:00,BHARATI,-4.0,987.1,72.0,8.39,22.7,97.32,0.46,NORMAL,16.0,3.21,3.21,9.42,OPERATING_RAMP,18.07,29.5,19.76,9.46,0.0,0.0,76.79,20.0,24.0,0.0,0.0,1.0,ONLINE,64.17,22.47,114718.1,12.62,76.79,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T15:00:00+00:00,BHARATI,-4.43,985.1,71.3,7.92,24.6,36.79,0.444,NORMAL,11.43,1.22,1.22,7.85,OPERATING_RAMP,18.49,29.5,19.76,9.46,0.0,0.0,77.21,20.0,24.0,0.0,0.0,1.0,ONLINE,68.14,23.58,114694.6,9.07,77.21,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T16:00:00+00:00,BHARATI,-4.2,988.7,72.1,7.98,30.3,28.8,0.466,NORMAL,7.6,0.96,0.96,8.04,OPERATING_RAMP,18.27,29.5,19.76,9.46,0.0,0.0,76.99,20.0,24.0,0.0,0.0,1.0,ONLINE,67.99,23.54,114671.0,9.0,76.99,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T17:00:00+00:00,BHARATI,-3.46,989.0,73.6,7.2,27.5,3.82,0.558,NORMAL,4.71,0.13,0.13,5.79,OPERATING_RAMP,17.54,31.7,19.76,9.46,0.0,0.0,78.46,20.0,24.0,0.0,0.0,1.0,ONLINE,72.54,24.81,114646.2,5.92,78.46,0.0,0.0,0.95,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T18:00:00+00:00,BHARATI,-4.04,988.4,75.0,7.66,32.3,0.0,0.564,NORMAL,2.95,0.0,0.0,7.08,OPERATING_RAMP,18.22,29.5,19.59,9.24,0.0,0.0,76.55,20.0,24.0,0.0,0.0,1.0,ONLINE,69.47,23.95,114622.2,7.08,76.55,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T19:00:00+00:00,BHARATI,-3.58,990.3,72.7,9.28,40.7,8.33,0.543,NORMAL,2.42,0.28,0.28,12.91,OPERATING_RAMP,17.77,29.5,19.59,9.24,0.0,0.0,76.1,20.0,24.0,0.0,0.0,1.0,ONLINE,62.92,22.12,114600.1,13.18,76.1,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T20:00:00+00:00,BHARATI,-3.84,989.1,75.6,10.24,27.1,0.0,0.525,NORMAL,3.15,0.0,0.0,17.5,OPERATING_RAMP,18.02,29.5,19.59,9.24,0.0,0.0,76.35,20.0,24.0,0.0,0.0,1.0,ONLINE,58.85,20.98,114579.2,17.5,76.35,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T21:00:00+00:00,BHARATI,-4.19,989.8,74.5,10.63,41.3,2.77,0.445,NORMAL,5.1,0.09,0.09,19.63,OPERATING_RAMP,19.36,29.5,18.07,7.26,0.0,0.0,74.19,20.0,24.0,0.0,0.0,1.0,ONLINE,54.46,19.75,114559.4,19.73,74.19,0.0,0.0,0.45,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T22:00:00+00:00,BHARATI,-4.07,989.5,76.4,10.13,35.0,14.05,0.389,NORMAL,8.15,0.47,0.47,16.94,OPERATING_RAMP,19.24,31.7,18.07,7.26,0.0,0.0,76.27,20.0,24.0,0.0,0.0,1.0,ONLINE,58.86,20.98,114538.4,17.41,76.27,0.0,0.0,0.45,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-01T23:00:00+00:00,BHARATI,-4.02,989.7,73.1,9.77,43.1,44.5,0.48,NORMAL,12.12,1.48,1.48,15.15,OPERATING_RAMP,19.74,29.5,17.22,6.16,0.0,0.0,72.62,20.0,24.0,0.0,0.0,1.0,ONLINE,55.99,20.18,114518.2,16.63,72.62,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T00:00:00+00:00,BHARATI,-3.74,989.3,74.4,10.06,52.5,97.29,0.572,NORMAL,16.7,3.2,3.2,16.59,OPERATING_RAMP,19.47,29.5,17.22,6.16,0.0,0.0,72.35,20.0,24.0,0.0,0.0,1.0,ONLINE,52.55,19.21,114499.0,19.8,72.35,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T01:00:00+00:00,BHARATI,-4.15,990.4,71.2,9.11,41.7,150.43,0.602,NORMAL,21.8,4.93,4.93,12.2,OPERATING_RAMP,19.86,29.5,17.22,6.16,0.0,0.0,72.74,20.0,24.0,0.0,0.0,1.0,ONLINE,55.61,20.07,114479.0,17.13,72.74,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T02:00:00+00:00,BHARATI,-4.97,991.9,69.7,9.3,48.9,259.75,0.457,NORMAL,27.07,8.44,8.44,13.01,OPERATING_RAMP,20.66,31.7,17.22,6.16,0.0,0.0,75.74,20.0,24.0,0.0,0.0,1.0,ONLINE,54.29,19.7,114459.3,21.45,75.74,0.0,0.0,0.2,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T03:00:00+00:00,BHARATI,-5.53,993.5,71.8,9.88,50.0,359.57,0.309,NORMAL,32.17,11.58,11.58,15.67,OPERATING_RAMP,21.22,29.5,17.22,6.16,0.0,0.0,74.1,20.0,24.0,0.0,0.0,1.0,ONLINE,46.85,17.62,114441.6,27.25,74.1,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T04:00:00+00:00,BHARATI,-5.14,995.6,72.9,9.1,45.9,442.12,0.293,NORMAL,36.76,14.09,14.09,12.15,OPERATING_RAMP,20.83,29.5,17.22,6.16,0.0,0.0,73.71,20.0,24.0,0.0,0.0,1.0,ONLINE,47.47,17.79,114423.8,26.24,73.71,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T05:00:00+00:00,BHARATI,-5.14,996.3,72.4,9.82,51.8,468.75,0.369,NORMAL,40.43,14.89,14.89,15.41,OPERATING_RAMP,20.83,29.5,17.22,6.16,0.0,0.0,73.71,20.0,24.0,0.0,0.0,1.0,ONLINE,43.41,16.65,114407.2,30.3,73.71,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T06:00:00+00:00,BHARATI,-5.27,996.2,72.4,10.84,50.7,526.35,0.308,NORMAL,42.78,16.62,16.62,20.89,OPERATING_RAMP,19.53,29.5,19.42,9.02,0.0,0.0,77.47,20.0,24.0,0.0,0.0,1.0,ONLINE,39.96,15.69,114391.5,37.51,77.47,0.0,0.0,0.85,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T07:00:00+00:00,BHARATI,-4.72,995.3,70.6,10.93,59.9,543.5,0.27,NORMAL,43.51,17.09,17.09,21.4,OPERATING_RAMP,18.99,31.7,19.42,9.02,0.0,0.0,79.13,20.0,24.0,0.0,0.0,1.0,ONLINE,40.64,15.88,114375.6,38.49,79.13,0.0,0.0,0.85,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T08:00:00+00:00,BHARATI,-4.94,995.5,69.3,9.17,53.6,520.27,0.339,NORMAL,42.51,16.42,16.42,12.46,OPERATING_RAMP,18.99,29.5,19.76,9.46,0.0,0.0,77.71,20.0,24.0,0.0,0.0,1.0,ONLINE,48.83,18.17,114357.5,28.88,77.71,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T09:00:00+00:00,BHARATI,-5.14,995.5,69.4,8.66,55.5,498.6,0.198,NORMAL,39.92,15.79,15.79,10.43,OPERATING_RAMP,19.18,29.5,19.76,9.46,0.0,0.0,77.9,20.0,24.0,0.0,0.0,1.0,ONLINE,51.68,18.97,114338.5,26.22,77.9,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T10:00:00+00:00,BHARATI,-4.91,995.2,71.2,8.17,62.7,436.97,0.217,NORMAL,36.08,13.92,13.92,8.68,OPERATING_RAMP,18.96,29.5,23.14,9.46,0.0,0.0,81.06,20.0,24.0,0.0,0.0,1.0,ONLINE,58.47,20.87,114317.6,22.59,81.06,0.0,0.0,0.95,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T11:00:00+00:00,BHARATI,-4.94,994.1,72.2,7.37,67.8,359.62,0.187,NORMAL,31.38,11.56,11.56,6.24,OPERATING_RAMP,18.99,29.5,23.14,9.46,0.0,0.0,81.09,20.0,24.0,0.0,0.0,1.0,ONLINE,63.3,22.22,114295.4,17.79,81.09,0.0,0.0,0.95,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T12:00:00+00:00,BHARATI,-4.77,995.2,73.2,6.55,67.1,281.02,0.208,NORMAL,26.23,9.1,9.1,4.24,OPERATING_RAMP,18.71,31.7,23.3,9.68,0.0,0.0,83.39,20.0,24.0,0.0,0.0,1.0,ONLINE,70.04,24.11,114271.3,13.35,83.39,0.0,0.0,1.0,0.0,1.45,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T13:00:00+00:00,BHARATI,-4.43,995.5,71.2,7.19,68.9,161.83,0.24,NORMAL,20.97,5.3,5.3,5.78,OPERATING_RAMP,18.38,29.5,19.93,9.68,0.0,0.0,77.49,20.0,24.0,0.0,0.0,1.0,ONLINE,66.41,23.09,114248.2,11.08,77.49,0.0,0.0,1.0,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T14:00:00+00:00,BHARATI,-4.09,996.3,73.3,6.83,68.8,125.41,0.195,NORMAL,15.92,4.12,4.12,4.89,OPERATING_RAMP,18.16,29.5,19.76,9.46,0.0,0.0,76.88,20.0,24.0,0.0,0.0,1.0,ONLINE,67.87,23.5,114224.7,9.01,76.88,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T15:00:00+00:00,BHARATI,-4.29,994.9,73.8,7.59,64.3,52.15,0.161,NORMAL,11.35,1.73,1.73,6.88,OPERATING_RAMP,18.35,29.5,19.76,9.46,0.0,0.0,77.07,20.0,24.0,0.0,0.0,1.0,ONLINE,68.46,23.67,114201.0,8.61,77.07,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T16:00:00+00:00,BHARATI,-4.1,994.2,75.5,9.06,69.8,24.2,0.066,NORMAL,7.52,0.8,0.8,11.97,OPERATING_RAMP,18.17,29.5,19.76,9.46,0.0,0.0,76.89,20.0,24.0,0.0,0.0,1.0,ONLINE,64.11,22.45,114178.6,12.78,76.89,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T17:00:00+00:00,BHARATI,-3.54,994.2,74.7,9.37,73.0,2.03,0.045,NORMAL,4.63,0.07,0.07,13.32,OPERATING_RAMP,17.62,31.7,19.76,9.46,0.0,0.0,78.54,20.0,24.0,0.0,0.0,1.0,ONLINE,65.16,22.74,114155.8,13.38,78.54,0.0,0.0,0.95,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T18:00:00+00:00,BHARATI,-2.75,993.5,74.2,8.04,73.9,7.48,0.007,NORMAL,2.87,0.25,0.25,8.26,OPERATING_RAMP,16.96,29.5,19.59,9.24,0.0,0.0,75.29,20.0,24.0,0.0,0.0,1.0,ONLINE,66.79,23.2,114132.6,8.5,75.29,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T19:00:00+00:00,BHARATI,-3.18,995.1,73.2,7.75,81.4,1.7,0.0,NORMAL,2.34,0.06,0.06,7.32,OPERATING_RAMP,17.38,29.5,19.59,9.24,0.0,0.0,75.71,20.0,24.0,0.0,0.0,1.0,ONLINE,68.33,23.63,114109.0,7.38,75.71,0.0,0.0,0.9,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T20:00:00+00:00,BHARATI,-2.56,994.9,72.8,7.72,79.4,0.0,0.097,NORMAL,3.07,0.0,0.0,7.26,OPERATING_RAMP,16.77,29.5,22.97,9.24,0.0,0.0,78.48,20.0,24.0,0.0,0.0,1.0,ONLINE,71.22,24.44,114084.5,7.26,78.48,0.0,0.0,0.9,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T21:00:00+00:00,BHARATI,-2.46,992.7,71.0,7.15,80.1,9.73,0.172,NORMAL,5.02,0.32,0.32,5.67,OPERATING_RAMP,17.67,29.5,21.44,7.26,0.0,0.0,75.87,20.0,24.0,0.0,0.0,1.0,ONLINE,69.88,24.07,114060.5,5.99,75.87,0.0,0.0,0.45,0.0,1.45,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T22:00:00+00:00,BHARATI,-2.44,991.1,71.7,6.63,80.2,16.2,0.166,NORMAL,8.07,0.54,0.54,4.43,OPERATING_RAMP,17.65,31.7,18.07,7.26,0.0,0.0,74.68,20.0,24.0,0.0,0.0,1.0,ONLINE,69.71,24.02,114036.5,4.97,74.68,0.0,0.0,0.45,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-02T23:00:00+00:00,BHARATI,-2.76,992.1,69.7,6.64,83.6,54.01,0.231,NORMAL,12.04,1.78,1.78,4.44,OPERATING_RAMP,18.51,29.5,17.22,6.16,0.0,0.0,71.39,20.0,24.0,0.0,0.0,1.0,ONLINE,65.17,22.75,114013.7,6.22,71.39,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T00:00:00+00:00,BHARATI,-2.28,993.7,72.6,6.16,83.7,109.08,0.219,NORMAL,16.62,3.57,3.57,3.47,OPERATING_RAMP,18.04,29.5,17.22,6.16,0.0,0.0,70.92,20.0,24.0,0.0,0.0,1.0,ONLINE,63.88,22.39,113991.3,7.04,70.92,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T01:00:00+00:00,BHARATI,-2.74,992.3,71.3,6.69,93.1,185.74,0.283,NORMAL,21.72,6.04,6.04,4.56,OPERATING_RAMP,18.49,29.5,17.22,6.16,0.0,0.0,71.37,20.0,24.0,0.0,0.0,1.0,ONLINE,60.78,21.52,113969.8,10.59,71.37,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T02:00:00+00:00,BHARATI,-2.93,991.6,71.6,7.53,91.6,270.81,0.283,NORMAL,26.98,8.73,8.73,6.7,OPERATING_RAMP,18.67,31.7,17.22,6.16,0.0,0.0,73.75,20.0,24.0,0.0,0.0,1.0,ONLINE,58.33,20.83,113949.0,15.42,73.75,0.0,0.0,0.2,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T03:00:00+00:00,BHARATI,-2.78,990.9,70.8,8.33,99.3,349.13,0.381,NORMAL,32.09,11.15,11.15,9.23,OPERATING_RAMP,18.53,29.5,17.22,6.16,0.0,0.0,71.41,20.0,24.0,0.0,0.0,1.0,ONLINE,51.04,18.79,113930.2,20.37,71.41,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T04:00:00+00:00,BHARATI,-2.4,989.6,71.7,7.9,100.2,402.03,0.417,NORMAL,36.67,12.74,12.74,7.8,OPERATING_RAMP,18.16,29.5,17.22,6.16,0.0,0.0,71.04,20.0,24.0,0.0,0.0,1.0,ONLINE,50.5,18.64,113911.5,20.54,71.04,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T05:00:00+00:00,BHARATI,-3.43,987.9,74.6,8.69,101.7,449.55,0.426,NORMAL,40.34,14.22,14.22,10.52,OPERATING_RAMP,19.17,29.5,17.22,6.16,0.0,0.0,72.05,20.0,24.0,0.0,0.0,1.0,ONLINE,47.3,17.75,113893.8,24.75,72.05,0.0,0.0,0.2,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T06:00:00+00:00,BHARATI,-4.17,987.4,74.3,8.16,96.4,516.8,0.382,NORMAL,42.7,16.27,16.27,8.63,OPERATING_RAMP,18.45,29.5,19.42,9.02,0.0,0.0,76.39,20.0,24.0,0.0,0.0,1.0,ONLINE,51.49,18.92,113874.9,24.9,76.39,0.0,0.0,0.85,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T07:00:00+00:00,BHARATI,-4.81,986.4,73.3,8.67,102.5,509.42,0.406,NORMAL,43.43,16.09,16.09,10.47,OPERATING_RAMP,19.09,31.7,19.42,9.02,0.0,0.0,79.23,20.0,24.0,0.0,0.0,1.0,ONLINE,52.67,19.25,113855.6,26.56,79.23,0.0,0.0,0.85,0.0,1.0,1.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
2024-01-03T08:00:00+00:00,BHARATI,-4.28,986.9,75.7,8.95,101.4,514.25,0.329,NORMAL,42.42,16.2,16.2,11.55,OPERATING_RAMP,18.34,29.5,19.76,9.46,0.0,0.0,77.06,20.0,24.0,0.0,0.0,1.0,ONLINE,49.3,18.3,113837.3,27.76,77.06,0.0,0.0,0.95,0.0,1.0,0.0,NORMAL,NORMAL,SYNTHETIC,polaris-synthetic-v1.0,polaris-sim-v2.0,142
